HOUSEID,PERSONID,FRSTHM,OUTOFTWN,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,ONTD_P11,ONTD_P12,ONTD_P13,ONTD_P14,ONTD_P15,TDCASEID,HH_HISP,HH_RACE,DRIVER,R_SEX,WORKER,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,LIF_CYC,TRIPPURP,AWAYHOME,CDIVMSAR,CENSUS_D,CENSUS_R,DROP_PRK,DRVR_FLG,EDUC,ENDTIME,HH_ONTD,HHMEMDRV,HHRESP,HHSTATE,HHSTFIPS,INTSTATE,MSACAT,MSASIZE,NONHHCNT,NUMONTRP,PAYTOLL,PRMACT,PROXY,PSGR_FLG,R_AGE,RAIL,STRTTIME,TRACC1,TRACC2,TRACC3,TRACC4,TRACC5,TRACCTM,TRAVDAY,TREGR1,TREGR2,TREGR3,TREGR4,TREGR5,TREGRTM,TRPACCMP,TRPHHACC,TRPHHVEH,TRPTRANS,TRVL_MIN,TRVLCMIN,TRWAITTM,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,VEHID,WHODROVE,WHYFROM,WHYTO,WHYTRP1S,WRKCOUNT,DWELTIME,WHYTRP90,TDTRPNUM,TDWKND,TDAYDATE,TRPMILES,WTTRDFIN,VMT_MILE,PUBTRANS,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,GASPRICE,VEHTYPE,HH_CBSA,HHC_MSA
20162157,02,01,-1,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201621570205,02,04,01,01,01,3,18,3,3,3,02,02,HBSHOP,-1,51,05,03,-1,01,04,1845,2,01,01,VA,51,02,01,05,0,2,-1,01,01,02,52,01,1830,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,01,15,15,-1,01,05,01,01,02,02,02,01,41,40,1,45,03,05,02,200808,4,23002.433331,4,02,01,01,C,1500,20,7000,350,1500,20,7000,363.4,01,47900,8872
20162157,02,01,-1,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201621570206,02,04,01,01,01,3,18,3,3,3,02,02,HBSHOP,-1,51,05,03,-1,01,04,1945,2,01,01,VA,51,02,01,05,0,2,-1,01,01,02,52,01,1930,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,1,1,01,01,15,15,-1,01,05,01,01,02,02,02,41,01,01,1,5,03,06,02,200808,4,23002.433331,4,02,01,01,C,1500,20,7000,350,1500,20,7000,363.4,01,47900,8872
20162157,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201621570207,02,04,01,01,01,3,18,3,3,3,02,02,HBO,-1,51,05,03,-1,-1,04,1957,1,-1,01,VA,51,-1,01,05,-1,1,-1,01,01,-1,52,01,1950,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,7,7,-1,01,05,01,01,02,-1,-1,01,64,60,1,1,04,07,02,200808,0.3333333333,23002.433331,-1,02,01,01,C,1500,20,7000,350,1500,20,7000,363.4,-1,47900,8872
20162157,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201621570208,02,04,01,01,01,3,18,3,3,3,02,02,HBO,-1,51,05,03,-1,-1,04,2005,1,-1,01,VA,51,-1,01,05,-1,1,-1,01,01,-1,52,01,1958,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,-1,0,02,23,7,7,-1,01,05,01,01,02,-1,-1,64,01,01,1,-9,04,08,02,200808,0.3333333333,23002.433331,-1,02,01,01,C,1500,20,7000,350,1500,20,7000,363.4,-1,47900,8872
20162232,01,01,-1,01,02,02,02,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320101,02,04,01,01,02,5,18,8,6,5,01,04,HBSHOP,-1,51,05,03,-1,01,02,1005,1,-1,01,GA,13,-1,01,05,0,1,-1,06,01,02,60,01,1000,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,04,5,5,-1,01,05,01,02,02,03,01,01,82,80,4,85,10,01,02,200901,3,476108.09978,3,02,01,01,TC,300,5,1500,150,300,5,1500,175,04,12060,0520
20162232,01,01,-1,01,02,02,02,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320102,02,04,01,01,02,5,18,8,6,5,01,04,HBSHOP,-1,51,05,03,-1,01,02,1135,1,-1,01,GA,13,-1,01,05,0,1,-1,06,01,02,60,01,1130,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,04,5,5,-1,01,05,01,02,02,03,01,82,01,01,4,-9,10,02,02,200901,3,476108.09978,3,02,01,01,TC,300,5,1500,150,300,5,1500,175,04,12060,0520
20162232,02,01,-1,02,01,02,02,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320201,02,04,01,02,01,5,18,8,6,5,01,04,HBW,-1,51,05,03,-1,01,04,0655,1,-1,01,GA,13,-1,01,05,0,1,-1,01,02,02,50,01,0630,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,25,25,-1,01,05,01,02,02,01,02,01,11,10,4,670,01,01,02,200901,10,401033.3488,10,02,01,01,TC,300,5,1500,150,300,5,1500,175,01,12060,0520
20162232,02,01,-1,02,01,02,02,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320202,02,04,01,02,01,5,18,8,6,5,01,04,HBW,-1,51,05,03,-1,01,04,1830,1,-1,01,GA,13,-1,01,05,0,1,-1,01,02,02,50,01,1805,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,25,25,-1,01,05,01,02,02,01,02,11,01,01,4,-9,01,02,02,200901,10,401033.3488,10,02,01,01,TC,300,5,1500,150,300,5,1500,175,01,12060,0520
20162232,03,02,02,02,02,01,02,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320301,02,04,01,01,01,5,18,8,6,5,01,04,NHB,11,51,05,03,-1,01,04,0855,1,-1,01,GA,13,-1,01,05,0,1,-1,01,02,02,33,01,0800,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,55,55,-1,01,05,01,02,02,06,03,11,-1,10,4,605,98,01,02,200901,38,726916.28078,38,02,01,01,TC,300,5,1500,150,300,5,1500,175,01,12060,0520
20162232,03,02,02,02,02,01,02,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320302,02,04,01,01,01,5,18,8,6,5,01,04,NHB,-1,51,05,03,-1,-1,04,1915,1,-1,01,GA,13,-1,01,05,-1,1,-1,01,02,-1,33,01,1900,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,01,05,01,02,02,-1,-1,-9,64,60,4,1,04,02,02,200901,0.5555555556,726916.28078,-1,02,01,01,TC,300,5,1500,150,300,5,1500,175,-1,12060,0520
20162232,03,02,02,02,02,01,02,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320303,02,04,01,01,01,5,18,8,6,5,01,04,HBO,-1,51,05,03,-1,-1,04,1930,1,-1,01,GA,13,-1,01,05,-1,1,-1,01,02,-1,33,01,1916,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,14,-1,01,05,01,02,02,-1,-1,64,01,01,4,-9,04,03,02,200901,0.5555555556,726916.28078,-1,02,01,01,TC,300,5,1500,150,300,5,1500,175,-1,12060,0520
20162232,04,01,-1,02,02,02,01,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320401,02,04,01,02,01,5,18,8,6,5,01,04,HBO,-1,51,05,03,-1,-1,04,1915,1,-1,01,GA,13,-1,01,05,-1,1,-1,02,02,-1,28,01,1900,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,01,05,01,02,02,-1,-1,01,64,60,4,1,04,01,02,200901,0.5555555556,668031.30857,-1,02,01,01,TC,300,5,1500,150,300,5,1500,175,-1,12060,0520
20162232,04,01,-1,02,02,02,01,02,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320402,02,04,01,02,01,5,18,8,6,5,01,04,HBO,-1,51,05,03,-1,-1,04,1931,1,-1,01,GA,13,-1,01,05,-1,1,-1,02,02,-1,28,01,1916,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,01,05,01,02,02,-1,-1,64,01,01,4,-9,04,02,02,200901,0.5555555556,668031.30857,-1,02,01,01,TC,300,5,1500,150,300,5,1500,175,-1,12060,0520
20162232,05,01,-1,02,02,02,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320501,02,04,01,01,01,5,18,8,6,5,01,04,HBSHOP,-1,51,05,03,-1,01,03,1005,1,-1,01,GA,13,-1,01,05,0,1,-1,01,01,02,22,01,1000,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,05,01,02,02,04,05,01,41,40,4,25,03,01,02,200901,3,1340364.8987,3,02,01,01,TC,300,5,1500,150,300,5,1500,175,01,12060,0520
20162232,05,01,-1,02,02,02,02,01,02,02,02,-1,-1,-1,-1,-1,-1,-1,201622320502,02,04,01,01,01,5,18,8,6,5,01,04,HBSHOP,-1,51,05,03,-1,01,03,1035,1,-1,01,GA,13,-1,01,05,0,1,-1,01,01,02,22,01,1030,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,05,01,02,02,04,05,41,01,01,4,-9,03,02,02,200901,3,1340364.8987,3,02,01,01,TC,300,5,1500,150,300,5,1500,175,01,12060,0520
20163181,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201631810101,02,01,02,02,02,0,-7,1,0,1,01,09,HBSHOP,-1,21,02,01,-1,-1,02,0915,1,-1,01,NY,36,-1,01,05,-1,1,-1,06,01,-1,72,01,0900,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,-1,0,02,23,20,15,-1,01,02,01,02,02,-1,-1,01,41,40,0,105,03,01,01,200811,2,50969.657574,-1,02,02,03,TC,300,30,300,75,750,40,1500,195.3,-1,XXXXX,5602
20163181,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201631810102,02,01,02,02,02,0,-7,1,0,1,01,09,HBSHOP,-1,21,02,01,-1,-1,02,1120,1,-1,01,NY,36,-1,01,05,-1,1,-1,06,01,-1,72,01,1100,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,-1,0,02,23,20,20,-1,01,02,01,02,02,-1,-1,41,01,01,0,40,03,02,01,200811,2,50969.657574,-1,02,02,03,TC,300,30,300,75,750,40,1500,195.3,-1,XXXXX,5602
20163181,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201631810103,02,01,02,02,02,0,-7,1,0,1,01,09,HBSOCREC,-1,21,02,01,-1,-9,02,1230,1,02,01,NY,36,-1,01,05,1,2,-1,06,01,-9,72,01,1200,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,1,0,02,01,30,30,-1,01,02,01,02,02,-1,-1,01,53,50,0,210,08,03,01,200811,10,50969.657574,-1,02,02,03,TC,300,30,300,75,750,40,1500,195.3,-1,XXXXX,5602
20163181,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201631810104,02,01,02,02,02,0,-7,1,0,1,01,09,NHB,-1,21,02,01,-1,-1,02,1605,1,-1,01,NY,36,-1,01,05,-1,1,-1,06,01,-1,72,01,1600,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,-1,0,02,23,20,5,-1,01,02,01,02,02,-1,-1,53,53,50,0,420,08,04,01,200811,10,50969.657574,-1,02,02,03,TC,300,30,300,75,750,40,1500,195.3,-1,XXXXX,5602
20163181,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201631810105,02,01,02,02,02,0,-7,1,0,1,01,09,HBSOCREC,-1,21,02,01,-1,-1,02,2320,1,-1,01,NY,36,-1,01,05,-1,1,-1,06,01,-1,72,01,2305,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,01,02,01,02,02,-1,-1,53,01,01,0,-9,08,05,01,200811,0.2222222222,50969.657574,-1,02,02,03,TC,300,30,300,75,750,40,1500,195.3,-1,XXXXX,5602
20163341,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410101,01,01,01,01,01,2,15,2,2,2,01,02,HBSHOP,-1,72,07,03,-1,01,05,0835,1,-1,01,TX,48,-1,02,04,0,1,-1,02,01,02,56,02,0830,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,04,01,02,02,02,01,01,42,40,2,4,04,01,02,200806,1,162701.02977,1,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163341,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410102,01,01,01,01,01,2,15,2,2,2,01,02,NHB,-1,72,07,03,-1,01,05,0848,1,-1,01,TX,48,-1,02,04,0,1,-1,02,01,02,56,02,0839,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,9,9,-1,01,04,01,02,02,02,01,42,51,50,2,76,10,02,02,200806,4,162701.02977,4,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163341,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410103,01,01,01,01,01,2,15,2,2,2,01,02,NHB,-1,72,07,03,-1,01,05,1012,1,-1,01,TX,48,-1,02,04,0,1,-1,02,01,02,56,02,1004,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,8,8,-1,01,04,01,02,02,02,01,51,63,60,2,15,04,03,02,200806,4,162701.02977,4,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163341,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410104,01,01,01,01,01,2,15,2,2,2,01,02,HBO,-1,72,07,03,-1,01,05,1031,1,-1,01,TX,48,-1,02,04,0,1,-1,02,01,02,56,02,1027,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,4,4,-1,01,04,01,02,02,02,01,63,01,01,2,479,10,04,02,200806,1,162701.02977,1,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163341,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410105,01,01,01,01,01,2,15,2,2,2,01,02,HBO,-1,72,07,03,-1,01,05,1831,1,-1,01,TX,48,-1,02,04,0,1,-1,02,01,02,56,02,1830,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,1,1,-1,01,04,01,02,02,02,01,01,22,20,2,89,05,05,02,200806,0.5555555556,162701.02977,0.5555555556,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163341,01,01,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410106,01,01,01,01,01,2,15,2,2,2,01,02,HBO,-1,72,07,03,-1,01,05,2001,1,-1,01,TX,48,-1,02,04,0,1,-1,02,01,02,56,02,2000,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,1,1,-1,01,04,01,02,02,02,01,22,01,01,2,-9,05,06,02,200806,0.5555555556,162701.02977,0.5555555556,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163341,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410201,01,01,01,02,01,2,15,2,2,2,01,02,HBO,-1,72,07,03,-1,01,04,0855,1,-1,01,TX,48,01,02,04,0,1,02,01,01,02,56,02,0829,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,30,26,-1,01,04,01,01,02,01,02,01,01,01,2,513,98,01,02,200806,20,166409.77727,20,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163341,02,01,-1,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201633410202,01,01,01,02,01,2,15,2,2,2,01,02,HBO,-1,72,07,03,-1,01,04,1756,1,-1,01,TX,48,01,02,04,0,1,02,01,01,02,56,02,1728,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,0,0,01,01,28,28,-1,01,04,01,01,02,01,02,-9,01,01,2,-9,98,02,02,200806,20,166409.77727,20,02,01,01,C,3000,20,7000,350,3000,30,7000,391.9,01,41700,7240
20163529,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201635290101,02,01,01,02,02,1,03,1,1,1,01,09,HBO,-1,54,05,03,-1,01,03,1100,1,-1,01,VA,51,-1,04,06,0,1,-1,06,01,02,92,02,1045,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,15,15,-1,01,01,01,02,02,01,01,01,22,20,0,65,05,01,01,200804,0.3333333333,18678.583705,0.3333333333,02,02,03,TC,750,40,1500,1500,750,50,1500,348.4,01,XXXXX,-1
20163529,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201635290102,02,01,01,02,02,1,03,1,1,1,01,09,NHB,-1,54,05,03,-1,01,03,1235,1,-1,01,VA,51,-1,04,06,0,1,-1,06,01,02,92,02,1205,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,30,30,-1,01,01,01,02,02,01,01,22,43,40,0,30,03,02,01,200804,16,18678.583705,16,02,02,03,TC,750,40,1500,1500,750,50,1500,348.4,01,XXXXX,-1
20163529,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201635290103,02,01,01,02,02,1,03,1,1,1,01,09,HBSHOP,-1,54,05,03,-1,01,03,1340,1,-1,01,VA,51,-1,04,06,0,1,-1,06,01,02,92,02,1305,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,35,35,-1,01,01,01,02,02,01,01,43,01,01,0,-9,05,03,01,200804,16,18678.583705,16,02,02,03,TC,750,40,1500,1500,750,50,1500,348.4,01,XXXXX,-1
20163604,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201636040101,02,01,01,02,01,1,18,1,1,1,01,01,HBSHOP,-1,52,05,03,-1,01,05,1200,1,-1,01,NC,37,-1,02,04,0,1,-1,01,01,02,74,02,1145,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,15,15,-1,04,06,02,-8,02,02,01,01,42,40,1,4,04,01,02,200806,7,141166.17491,7,02,02,02,S,750,40,1500,750,1500,50,1500,401.9,01,XXXXX,3120
20163604,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201636040102,02,01,01,02,01,1,18,1,1,1,01,01,NHB,-1,52,05,03,-1,01,05,1207,1,-1,01,NC,37,-1,02,04,0,1,-1,01,01,02,74,02,1204,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,3,3,-1,04,06,02,-8,02,02,01,42,82,80,1,128,10,02,02,200806,1,141166.17491,1,02,02,02,S,750,40,1500,750,1500,50,1500,401.9,01,XXXXX,3120
20163604,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201636040103,02,01,01,02,01,1,18,1,1,1,01,01,NHB,-1,52,05,03,-1,01,05,1422,1,-1,01,NC,37,-1,02,04,0,1,-1,01,01,02,74,02,1415,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,7,7,-1,04,06,02,-8,02,02,01,82,55,50,1,13,10,03,02,200806,1,141166.17491,1,02,02,02,S,750,40,1500,750,1500,50,1500,401.9,01,XXXXX,3120
20163604,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201636040104,02,01,01,02,01,1,18,1,1,1,01,01,HBSOCREC,-1,52,05,03,-1,01,05,1450,1,-1,01,NC,37,-1,02,04,0,1,-1,01,01,02,74,02,1435,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,15,15,-1,04,06,02,-8,02,02,01,55,01,01,1,50,10,04,02,200806,5,141166.17491,5,02,02,02,S,750,40,1500,750,1500,50,1500,401.9,01,XXXXX,3120
20163604,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201636040105,02,01,01,02,01,1,18,1,1,1,01,01,HBSHOP,-1,52,05,03,-1,01,05,1555,1,-1,01,NC,37,-1,02,04,0,1,-1,01,01,02,74,02,1540,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,15,15,-1,04,06,02,-8,02,02,01,01,42,40,1,15,04,05,02,200806,7,141166.17491,7,02,02,02,S,750,40,1500,750,1500,50,1500,401.9,01,XXXXX,3120
20163604,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201636040106,02,01,01,02,01,1,18,1,1,1,01,01,HBSHOP,-1,52,05,03,-1,01,05,1625,1,-1,01,NC,37,-1,02,04,0,1,-1,01,01,02,74,02,1610,-1,-1,-1,-1,-1,-1,05,-1,-1,-1,-1,-1,-1,0,0,01,01,15,15,-1,04,06,02,-8,02,02,01,42,01,01,1,-9,04,06,02,200806,6,141166.17491,6,02,02,02,S,750,40,1500,750,1500,50,1500,401.9,01,XXXXX,3120
20164012,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201640120101,01,01,01,02,01,2,18,3,2,2,01,06,HBSHOP,-1,52,05,03,-1,01,04,1300,1,-1,01,FL,12,-1,02,04,0,1,-1,01,01,02,49,02,1235,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,25,25,-1,01,05,01,02,02,01,01,01,41,40,2,45,03,01,01,200812,12,347486.80043,12,02,01,01,S,1500,30,3000,3000,1500,40,3000,175.7,03,33100,8960
20164012,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201640120102,01,01,01,02,01,2,18,3,2,2,01,06,NHB,-1,52,05,03,-1,01,04,1355,1,-1,01,FL,12,-1,02,04,0,1,-1,01,01,02,49,02,1345,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,10,10,-1,01,05,01,02,02,01,01,41,82,80,2,55,10,02,01,200812,5,347486.80043,5,02,01,01,S,1500,30,3000,3000,1500,40,3000,175.7,03,33100,8960
20164012,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201640120103,01,01,01,02,01,2,18,3,2,2,01,06,NHB,-1,52,05,03,-1,01,04,1515,1,-1,01,FL,12,-1,02,04,0,1,-1,01,01,02,49,02,1450,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,25,25,-1,01,05,01,02,02,01,01,82,41,40,2,15,03,03,01,200812,7,347486.80043,7,02,01,01,S,1500,30,3000,3000,1500,40,3000,175.7,03,33100,8960
20164012,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201640120104,01,01,01,02,01,2,18,3,2,2,01,06,NHB,-1,52,05,03,-1,01,04,1535,1,-1,01,FL,12,-1,02,04,0,1,-1,01,01,02,49,02,1530,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,05,01,02,02,01,01,41,40,40,2,10,03,04,01,200812,2,347486.80043,2,02,01,01,S,1500,30,3000,3000,1500,40,3000,175.7,03,33100,8960
20164012,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201640120105,01,01,01,02,01,2,18,3,2,2,01,06,NHB,-1,52,05,03,-1,01,04,1555,1,-1,01,FL,12,-1,02,04,0,1,-1,01,01,02,49,02,1545,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,10,10,-1,01,05,01,02,02,01,01,40,41,40,2,20,03,05,01,200812,4,347486.80043,4,02,01,01,S,1500,30,3000,3000,1500,40,3000,175.7,03,33100,8960
20164012,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201640120106,01,01,01,02,01,2,18,3,2,2,01,06,HBSHOP,-1,52,05,03,-1,01,04,1625,1,-1,01,FL,12,-1,02,04,0,1,-1,01,01,02,49,02,1615,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,10,10,-1,01,05,01,02,02,01,01,41,01,01,2,-9,10,06,01,200812,6,347486.80043,6,02,01,01,S,1500,30,3000,3000,1500,40,3000,175.7,03,33100,8960
20164366,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201643660101,02,01,01,02,01,2,06,2,2,2,01,10,HBO,-1,54,05,03,-1,02,03,0932,2,01,01,VA,51,-1,04,06,0,2,-1,06,01,01,63,02,0930,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,1,1,01,02,2,2,-1,04,06,02,02,02,02,02,01,22,20,1,163,05,01,01,200804,1,16086.3572,-1,02,01,01,TC,50,30,300,150,50,20,50,360.1,02,XXXXX,-1
20164366,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201643660102,02,01,01,02,01,2,06,2,2,2,01,10,HBO,-1,54,05,03,-1,02,03,1217,2,01,01,VA,51,-1,04,06,0,2,-1,06,01,01,63,02,1215,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,1,1,01,02,2,2,-1,04,06,02,02,02,02,02,22,01,01,1,13,05,02,01,200804,1,16086.3572,-1,02,01,01,TC,50,30,300,150,50,20,50,360.1,02,XXXXX,-1
20164366,01,01,-1,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201643660103,02,01,01,02,01,2,06,2,2,2,01,10,HBSHOP,-1,54,05,03,-1,02,03,1245,2,01,01,VA,51,-1,04,06,0,2,-1,06,01,01,63,02,1230,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,1,1,01,02,15,15,-1,04,06,02,02,02,02,02,01,82,80,1,45,10,03,01,200804,13,16086.3572,-1,02,01,01,TC,50,30,300,150,50,20,50,360.1,02,XXXXX,-1
