HOUSEID,PERSONID,VARSTRAT,WTPERFIN,SFWGT,HH_HISP,HH_RACE,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,WRKCOUNT,FLAG100,LIF_CYC,CNTTDTR,BORNINUS,CARRODE,CDIVMSAR,CENSUS_D,CENSUS_R,CONDNIGH,CONDPUB,CONDRIDE,CONDRIVE,CONDSPEC,CONDTAX,CONDTRAV,DELIVER,DIARY,DISTTOSC,DRIVER,DTACDT,DTCONJ,DTCOST,DTRAGE,DTRAN,DTWALK,EDUC,EVERDROV,FLEXTIME,FMSCSIZE,FRSTHM,FXDWKPL,GCDWORK,GRADE,GT1JBLWK,HHRESP,HHSTATE,HHSTFIPS,ISSUE,OCCAT,LSTTRDAY,MCUSED,MEDCOND,MEDCOND6,MOROFTEN,MSACAT,MSASIZE,NBIKETRP,NWALKTRP,OUTCNTRY,OUTOFTWN,PAYPROF,PRMACT,PROXY,PTUSED,PURCHASE,R_AGE,R_RELAT,R_SEX,RAIL,SAMEPLC,SCHCARE,SCHCRIM,SCHDIST,SCHSPD,SCHTRAF,SCHTRN1,SCHTRN2,SCHTYP,SCHWTHR,SELF_EMP,TIMETOSC,TIMETOWK,TOSCSIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,WEBUSE,WKFMHMXX,WKFTPT,WKRMHM,WKSTFIPS,WORKER,WRKTIME,WRKTRANS,YEARMILE,YRMLCAP,YRTOUS,DISTTOWK,TDAYDATE,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,HH_CBSA,HHC_MSA
20640600,03,81,452.30387161,452.30387161,02,01,2,14,3,3,2,1,01,04,2,-1,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,-1,02,05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,-1,-1,-1,-1,-1,01,05,0,1,-1,-1,-1,-1,02,-1,-1,5,03,01,01,-1,04,01,05,04,03,03,11,-8,02,-1,20,-1,-1,01,01,03,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200902,01,01,C,1500,20,7000,350,3000,5,7000,41860,7362
20640767,01,4,24.276432031,0,02,01,2,14,2,2,2,1,01,10,5,01,1,51,05,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,02,-1,-1,-1,05,-1,02,-1,01,-1,5.2035264873,-1,02,01,VA,51,04,04,-1,-1,02,-1,-1,01,05,0,3,-1,-1,01,06,01,0,1,72,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,01,01,01,01,02,02,01,-1,02,02,51,01,06:30PM,04,5000,02,-1,8,200807,01,01,C,1500,40,3000,1500,1500,40,7000,47900,8872
20640767,02,4,25.749591235,0,02,01,2,14,2,2,2,1,01,10,0,01,-1,51,05,03,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,VA,51,-1,-1,1,-1,02,-1,-1,01,05,0,1,-1,-1,02,04,02,0,0,67,02,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,01,01,-1,-1,02,-1,-1,-1,-1,02,-1,-1,3000,02,-1,-1,200807,01,01,C,1500,40,3000,1500,1500,40,7000,47900,8872
20640954,01,48,41.427455109,0,02,01,2,08,2,2,2,1,01,10,3,01,-1,53,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,VA,51,04,-1,-1,-1,02,-1,-1,03,01,0,0,-1,-1,02,04,01,-9,-1,71,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,01,01,01,02,05,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200812,01,01,TC,50,5,50,25,50,5,50,XXXXX,XXXX
20640954,02,48,47.035989562,0,02,01,2,08,2,2,2,1,01,10,3,01,-1,53,05,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,03,-1,-1,-1,-1,-1,02,-1,-1,-1,01,01,-1,-1,02,01,VA,51,06,01,-1,-1,02,-1,-1,03,01,0,5,-1,-1,01,06,01,-9,0,74,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,07,01,01,01,02,02,02,-1,02,-1,-1,01,-1,-1,12000,02,-1,-1,200812,01,01,TC,50,5,50,25,50,5,50,XXXXX,XXXX
20641193,01,48,369.52384156,0,02,01,3,15,4,3,3,3,01,06,5,01,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,01,-1,-1,-1,-1,-1,03,-1,01,-1,01,-1,0.8884809021,-1,01,01,TX,48,06,02,-1,-1,02,-1,-1,02,05,0,0,-1,-1,-1,02,01,-9,0,49,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-5,-1,06,04,06,02,01,02,01,-1,01,02,48,01,07:00AM,-1,10000,02,-1,2,200807,01,01,TC,300,5,750,350,300,5,1500,19100,1922
20641193,02,48,483.39675437,0,02,01,3,15,4,3,3,3,01,06,9,01,1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,02,-1,-1,03,-1,02,-1,01,-1,15.164650068,-1,02,01,TX,48,05,03,-1,-1,02,-1,-1,02,05,0,0,-1,-1,-1,01,01,-9,0,51,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,30,-1,06,04,06,02,02,02,01,-1,01,02,48,01,06:45AM,04,16000,02,-1,20,200807,01,01,TC,300,5,750,350,300,5,1500,19100,1922
20641193,03,48,1256.7705679,0,02,01,3,15,4,3,3,3,01,06,3,01,1,72,07,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,02,-1,-1,-1,03,-1,02,-1,01,-1,7.9377614625,-1,02,01,TX,48,04,01,-1,-1,02,-1,-1,02,05,0,3,-1,-1,-1,01,01,-9,1,18,03,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,06,04,06,02,01,02,01,-1,02,02,48,01,02:00PM,01,15000,02,-1,13,200807,01,01,TC,300,5,750,350,300,5,1500,19100,1922
20641193,04,48,559.35197271,559.35197271,02,01,3,15,4,3,3,3,01,06,3,-1,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,12,-1,01,TX,48,-1,-1,-1,-1,-1,-1,-1,02,05,0,0,-1,-1,-1,-1,02,-1,-1,10,03,01,02,-1,04,01,03,05,05,01,01,01,01,-1,5,-1,-1,06,04,06,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200807,01,01,TC,300,5,750,350,300,5,1500,19100,1922
20641371,01,19,88.100862287,0,02,01,1,04,1,1,1,0,01,09,2,01,-1,52,05,03,01,02,01,02,02,02,01,-1,02,-1,01,01,-1,-1,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,VA,51,06,-1,-1,-1,01,03,-1,02,04,0,0,-1,-1,02,06,01,0,-1,86,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,02,06,01,02,02,05,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200904,02,01,C,3000,70,7000,5000,1500,50,3000,47260,5720
20641988,01,24,105.1484066,0,02,01,2,06,2,1,2,0,01,10,2,01,-1,92,09,04,02,01,02,02,02,02,01,-1,01,-1,01,-1,-1,02,-1,-1,-1,01,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,04,-1,-1,-1,01,04,-1,02,04,0,7,-1,-1,02,06,01,3,-1,82,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,04,01,02,02,05,-1,-1,-1,-1,02,-1,-1,8000,02,-1,-1,200805,01,04,U,3000,40,17000,1500,7000,30,17000,41740,7320
20641988,02,24,117.51697306,0,02,01,2,06,2,1,2,0,01,10,0,01,-1,92,09,04,01,02,02,02,02,02,01,-1,01,-1,01,-1,02,-1,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,01,-1,2,-1,01,03,-1,02,04,0,0,-1,-1,02,06,01,0,-1,79,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,04,01,-1,-1,05,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200805,01,04,U,3000,40,17000,1500,7000,30,17000,41740,7320
20642051,01,95,27.310924845,0,02,01,2,18,2,2,2,2,01,02,2,01,1,53,05,03,-1,-1,-1,-1,-1,-1,-1,4,01,-1,01,-1,-1,-1,02,-1,-1,03,-1,01,-1,01,-1,7.3565271767,-1,02,01,VA,51,05,04,-1,-1,02,-1,-1,03,01,0,6,-1,-1,-1,01,01,-9,4,61,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,15,-1,04,04,06,02,02,02,01,-1,01,02,51,01,09:00AM,01,-8,-1,-1,11,200901,01,01,TC,300,20,300,75,300,20,300,XXXXX,XXXX
20642051,02,95,33.657449077,0,02,01,2,18,2,2,2,2,01,02,6,01,1,53,05,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,01,-1,-1,-1,05,-1,01,-1,01,-1,5.0569378644,-1,02,01,VA,51,04,04,-1,-1,02,-1,-1,03,01,0,2,-1,-1,-1,01,01,-9,1,63,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,12,-1,04,04,06,02,02,02,01,0,01,01,51,01,10:00AM,01,10000,02,-1,8,200901,01,01,TC,300,20,300,75,300,20,300,XXXXX,XXXX
20642565,01,26,2622.3303033,0,01,07,1,02,1,2,1,1,01,09,2,02,1,91,09,04,02,02,02,02,01,02,01,-1,02,-1,01,-1,-1,01,-1,-1,-1,01,-1,01,-1,01,-1,1.0051311465,-1,02,01,CA,06,04,03,-1,-1,01,05,-1,01,05,0,0,-1,-1,01,06,01,0,-1,68,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,5,-1,06,01,02,01,01,02,05,-1,02,02,06,01,10:30AM,01,-8,-1,1957,1.3332,200806,02,03,C,3000,40,7000,3000,3000,80,7000,31100,4472
20643311,01,8,6961.7902958,0,02,01,3,14,4,1,2,1,01,06,2,01,-1,32,03,02,02,02,01,02,02,02,01,1,01,-1,01,02,-1,-1,-1,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,MI,26,06,-1,-1,-1,01,05,-1,02,05,0,0,-1,-1,02,04,01,0,1,41,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,04,01,02,02,01,-1,-1,-1,-1,02,-1,-1,7000,02,-1,-1,200808,01,01,S,1500,30,3000,750,1500,60,3000,19820,2162
20643311,02,8,8131.6114808,0,02,01,3,14,4,1,2,1,01,06,0,01,1,32,03,02,-1,-1,-1,-1,-1,-1,-1,2,02,-1,01,-1,-1,-1,-1,-1,-1,03,-1,01,-1,02,-1,17.416125904,-1,02,01,MI,26,-1,04,-1,-1,02,-1,-1,02,05,0,0,01,01,-1,01,02,0,2,43,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,30,-1,03,01,04,01,-1,-1,01,0,01,01,26,01,06:30AM,03,60000,02,-1,20,200808,01,01,S,1500,30,3000,750,1500,60,3000,19820,2162
20643311,03,8,4858.2816845,9716.563369,02,01,3,14,4,1,2,1,01,06,0,-1,-1,32,03,02,-1,-1,-1,-1,-1,-1,-1,-1,02,05,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,MI,26,-1,-1,2,-1,-1,-1,-1,02,05,0,3,-1,-1,-1,-1,02,-1,-1,15,03,01,02,01,04,01,05,05,05,11,11,01,05,-1,30,-1,-1,03,01,04,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,S,1500,30,3000,750,1500,60,3000,19820,2162
20643311,04,8,4834.4692349,0,02,01,3,14,4,1,2,1,01,06,2,-1,-1,32,03,02,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,MI,26,-1,-1,-1,-1,-1,-1,-1,02,05,21,10,-1,-1,-1,-1,02,-1,-1,13,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,04,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,S,1500,30,3000,750,1500,60,3000,19820,2162
20643508,01,93,72.933478567,0,02,01,2,08,2,2,2,0,01,10,1,01,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,02,-1,-1,-1,-1,-1,02,-1,-1,-1,02,-1,-1,-1,-1,01,TX,48,06,-1,-1,-1,02,-1,-1,02,04,0,3,-1,02,02,04,01,0,-1,58,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,04,01,02,02,05,-1,-1,-1,-1,02,-1,-1,300,02,-1,-1,200811,01,01,S,300,5,750,150,300,0,1500,41700,7240
20643508,02,93,89.639984458,0,02,01,2,08,2,2,2,0,01,10,0,01,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,-1,03,-1,-1,-1,-1,02,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,01,-1,1,-1,02,-1,-1,02,04,0,4,-1,-1,02,06,01,0,0,59,02,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,04,01,-1,-1,02,-1,-1,-1,-1,02,-1,-1,5000,02,-1,-1,200811,01,01,S,300,5,750,150,300,0,1500,41700,7240
20643861,01,71,113.68196455,0,02,01,2,04,2,2,2,0,01,10,0,01,-1,74,07,03,02,02,02,02,02,02,01,-1,02,-1,01,-1,-1,03,-1,-1,-1,03,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,04,-1,7,-1,01,03,-1,04,06,0,0,-1,-1,02,06,01,-9,-1,47,01,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,04,06,02,-1,-1,05,-1,-1,-1,-1,02,-1,-1,800,02,-1,-1,200806,01,01,TC,50,20,50,25,50,20,50,XXXXX,-1
20643861,02,71,193.68012038,0,02,01,2,04,2,2,2,0,01,10,7,01,-1,74,07,03,02,02,02,02,02,02,01,-1,02,-1,01,-1,-1,03,-1,-1,-1,-8,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,04,-1,-1,-1,01,03,-1,04,06,0,7,-1,-1,02,04,01,-9,-1,41,05,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,04,06,02,02,02,05,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200806,01,01,TC,50,20,50,25,50,20,50,XXXXX,-1
20644288,01,89,23.790762509,0,02,01,2,-7,2,3,2,1,01,10,7,01,-1,82,08,04,-1,-1,-1,-1,-1,-1,-1,2,01,-1,01,-1,02,-1,-1,-1,-1,04,-1,-1,-1,01,-1,-1,-1,-1,01,AZ,04,01,-1,-1,-1,02,-1,-1,02,05,0,0,-1,-1,02,06,01,-9,2,59,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,04,01,01,02,01,-1,-1,-1,-1,02,-1,-1,11000,02,-1,-1,200809,01,01,TC,300,5,1500,150,300,5,750,38060,6200
20644288,02,89,19.35242585,0,02,01,2,-7,2,3,2,1,01,10,2,01,1,82,08,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,01,-1,-1,-1,-1,-1,04,-1,02,-1,01,-1,16.670583995,-1,02,01,AZ,04,06,-1,-1,-1,02,-1,-1,02,05,0,7,-1,-1,01,07,01,4,0,56,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,40,-1,01,01,04,01,02,02,01,-1,02,02,04,01,06:30PM,01,6000,02,-1,30,200809,01,01,TC,300,5,1500,150,300,5,750,38060,6200
20644701,01,41,175.03037117,0,02,01,1,18,1,1,1,1,01,01,9,01,1,92,09,04,-1,-1,-1,-1,-1,-1,-1,4,01,-1,01,-1,02,-1,-1,-1,-1,04,-1,01,-1,01,-1,2.3777831135,-1,02,01,CA,06,01,04,-1,-1,02,-1,-1,02,04,1,5,-1,-1,-1,01,01,4,4,56,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,13,-1,04,01,04,01,01,01,01,-1,02,02,06,01,08:00AM,01,13000,02,-1,4,200808,01,01,C,7000,60,17000,1500,3000,20,7000,41740,7320
20644822,01,25,366.57273082,0,02,02,2,02,2,4,2,1,02,10,4,01,-1,54,05,03,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,03,-1,-1,-1,-1,-1,01,-1,02,-1,01,-1,12.977600417,-1,02,01,VA,51,06,02,-1,-1,02,-1,-1,04,06,0,20,-1,-1,-1,01,01,-9,-1,74,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,05,04,06,02,01,02,05,-1,02,02,51,01,06:50AM,11,3000,02,-1,20,200901,01,01,TC,50,30,50,25,50,20,50,XXXXX,-1
20645388,01,80,321.39068329,0,02,01,1,05,1,1,1,0,01,09,2,01,-1,33,03,02,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,01,-1,-1,-1,01,-1,-1,-1,01,-1,-1,-1,-1,01,WI,55,04,-1,-1,-1,02,-1,-1,03,02,0,0,-1,-1,02,06,01,0,0,68,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,02,01,02,02,02,-1,-1,-1,-1,02,-1,-1,5000,02,-1,-1,200810,01,01,TC,1500,60,3000,750,3000,60,7000,XXXXX,XXXX
20645856,01,5,45.15886637,0,02,01,2,-8,2,2,2,0,01,10,3,01,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,01,-1,-1,-1,-1,05,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,01,-1,-1,-1,02,-1,-1,02,04,0,0,-1,-1,02,06,01,0,1,70,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,04,01,02,02,02,-1,-1,-1,-1,02,-1,-1,5200,02,-1,-1,200806,01,01,S,1500,40,3000,1500,750,30,3000,41740,7320
20645856,02,5,49.617944433,0,02,01,2,-8,2,2,2,0,01,10,3,01,-1,92,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,-7,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,04,-1,-1,-1,02,-1,-1,02,04,0,3,-1,-1,02,06,01,0,0,51,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,04,01,02,02,02,-1,-1,-1,-1,02,-1,-1,-8,-1,-1,-1,200806,01,01,S,1500,40,3000,1500,750,30,3000,41740,7320
20646152,01,55,344.8529264,0,02,01,2,17,2,1,2,1,01,10,9,01,3,22,02,01,-1,-1,-1,-1,-1,-1,-1,6,01,-1,01,-1,-1,-1,03,-1,-1,05,-1,02,-1,01,-1,9.6508868828,-1,02,01,NY,36,05,04,-1,-1,02,-1,-1,02,04,0,7,-1,-1,-1,01,01,0,6,74,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,25,-1,07,04,06,02,01,02,01,-1,02,02,36,01,09:00AM,01,-8,-1,-1,12,200811,01,01,TC,300,5,750,150,50,5,300,15380,1280
20646152,02,55,326.0354268,0,02,01,2,17,2,1,2,1,01,10,6,01,-1,22,02,01,-1,-1,-1,-1,-1,-1,-1,2,01,-1,01,-1,-1,-1,02,-1,-1,04,-1,-1,-1,01,-1,-1,-1,-1,01,NY,36,05,-1,-1,-1,02,-1,-1,02,04,0,3,-1,-1,02,06,01,0,2,79,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,04,06,02,01,02,01,-1,-1,-1,-1,02,-1,-1,5000,02,-1,-1,200811,01,01,TC,300,5,750,150,50,5,300,15380,1280
20646228,01,41,414.06284204,0,02,01,2,17,4,3,2,2,01,04,0,01,-1,33,03,02,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,03,-1,-1,-1,04,-1,-1,-1,01,-1,0,-1,02,01,IN,18,04,04,1,-1,02,-1,-1,03,03,0,3,-1,-1,-1,01,01,0,0,34,01,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,02,04,06,02,-1,-1,01,-1,01,-1,18,01,-1,-1,50000,02,-1,-1,200806,01,01,TC,300,5,300,75,300,5,300,XXXXX,XXXX
20646228,02,41,314.70806173,0,02,01,2,17,4,3,2,2,01,04,2,01,1,33,03,02,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,-1,-1,03,-1,-1,-1,04,-1,02,-1,01,-1,8.3103093701,-1,02,01,IN,18,04,01,-1,-1,02,-1,-1,03,03,0,4,-1,-1,-1,01,01,-9,0,34,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,20,-1,02,04,06,02,01,02,04,-1,01,02,18,01,09:45AM,01,7000,02,-1,11,200806,01,01,TC,300,5,300,75,300,5,300,XXXXX,XXXX
20646620,01,32,328.5490326,0,02,01,2,17,4,2,2,2,01,06,6,01,1,72,07,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,03,-1,-1,-1,-1,05,-1,02,-1,01,-1,15.266766779,-1,01,01,TX,48,01,04,-1,-1,02,-1,-1,02,04,0,0,-1,-1,-1,01,01,0,1,39,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,25,-1,04,04,06,02,01,02,01,-1,02,02,48,01,11:00AM,01,15000,02,-1,19,200808,01,02,S,750,5,1500,150,750,20,3000,41700,7240
20646620,02,32,243.97583997,0,02,01,2,17,4,2,2,2,01,06,2,01,1,72,07,03,-1,-1,-1,-1,-1,-1,-1,1,01,-1,01,-1,-1,03,-1,-1,-1,05,-1,02,-1,01,-1,27.48275776,-1,02,01,TX,48,04,03,-1,-1,02,-1,-1,02,04,1,2,-1,-1,-1,01,01,-9,1,48,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,60,-1,04,04,06,02,01,02,01,-1,01,02,48,01,05:15AM,01,25000,02,-1,27,200808,01,02,S,750,5,1500,150,750,20,3000,41700,7240
20646620,03,32,303.58540435,607.1708087,02,01,2,17,4,2,2,2,01,06,2,-1,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,08,-1,01,TX,48,-1,-1,-1,-1,-1,-1,-1,02,04,3,3,-1,-1,-1,-1,02,-1,-1,9,03,02,02,-1,02,05,04,04,04,03,03,01,04,-1,10,-1,-1,04,04,06,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,02,S,750,5,1500,150,750,20,3000,41700,7240
20646620,04,32,303.78471593,0,02,01,2,17,4,2,2,2,01,06,2,-1,-1,72,07,03,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,TX,48,-1,-1,-1,-1,-1,-1,-1,02,04,3,3,-1,-1,-1,-1,02,-1,-1,6,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,04,06,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,02,S,750,5,1500,150,750,20,3000,41700,7240
20646899,01,13,487.43998642,0,01,01,2,18,5,2,2,1,01,06,2,02,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,03,-1,-1,-1,-1,04,-1,01,-1,01,-1,23.728676827,-1,02,01,CA,06,01,04,-1,-1,02,-1,-1,01,05,0,0,-1,-1,-1,01,01,0,0,47,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,30,-1,03,01,01,01,01,02,01,-1,01,02,06,01,07:30AM,97,12000,02,1977,25,200808,01,01,C,3000,30,7000,1500,1500,0,7000,31100,4472
20646899,02,13,872.89454974,0,01,01,2,18,5,2,2,1,01,06,0,02,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,01,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,3,-1,02,-1,-1,01,05,0,0,-1,-1,02,04,02,0,-1,40,02,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,01,01,-1,-1,05,-1,-1,-1,-1,02,-1,-1,5000,02,1994,-1,200808,01,01,C,3000,30,7000,1500,1500,0,7000,31100,4472
20646899,03,13,659.05927242,1977.1778173,01,01,2,18,5,2,2,1,01,06,0,-1,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-8,-1,01,CA,06,-1,-1,2,-1,-1,-1,-1,01,05,0,2,-1,-1,-1,-1,02,-1,-1,13,03,02,01,01,04,01,04,01,01,02,02,01,01,-1,5,-1,-1,03,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,C,3000,30,7000,1500,1500,0,7000,31100,4472
20646899,04,13,659.05927242,0,01,01,2,18,5,2,2,1,01,06,0,-1,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,1,-1,-1,-1,-1,01,05,2,2,-1,-1,-1,-1,02,-1,-1,11,03,02,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,C,3000,30,7000,1500,1500,0,7000,31100,4472
20646899,05,13,665.22961777,0,01,01,2,18,5,2,2,1,01,06,0,-1,-1,91,09,04,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,01,CA,06,-1,-1,2,-1,-1,-1,-1,01,05,0,2,-1,-1,-1,-1,02,-1,-1,9,03,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200808,01,01,C,3000,30,7000,1500,1500,0,7000,31100,4472
