HOUSEID,VARSTRAT,WTHHFIN,DRVRCNT,CDIVMSAR,CENSUS_D,CENSUS_R,HH_HISP,HH_RACE,HHFAMINC,HHRELATD,HHRESP,HHSIZE,HHSTATE,HHSTFIPS,HHVEHCNT,HOMEOWN,HOMETYPE,MSACAT,MSASIZE,NUMADLT,RAIL,RESP_CNT,SCRESP,TRAVDAY,URBAN,URBANSIZE,URBRUR,WRKCOUNT,TDAYDATE,FLAG100,LIF_CYC,CNTTDHH,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,HH_CBSA,HHC_MSA
20147921,50,38.669929566,2,82,08,04,02,01,18,-1,01,2,AZ,04,3,01,01,02,05,2,02,2,-1,06,01,04,01,2,200809,01,02,13,TC,750,30,1500,1500,750,30,1500,38060,6200
20148366,55,76.854000036,1,24,02,01,02,01,02,-1,01,2,NY,36,1,02,01,04,06,2,02,2,-1,05,04,06,02,0,200809,01,10,4,TC,50,20,50,25,50,20,300,XXXXX,-1
20148526,97,382.46167758,2,91,09,04,02,01,17,-1,01,2,CA,06,3,01,01,01,05,2,01,2,-1,06,01,02,01,2,200810,01,02,8,S,300,30,300,75,1500,40,3000,31100,4472
20148544,78,42.485255109,2,54,05,03,02,04,07,-1,01,2,VA,51,3,01,01,04,06,2,02,2,-1,02,04,06,02,1,200901,01,02,4,TC,50,30,50,25,50,30,300,XXXXX,-1
20148601,86,365.40187736,1,91,09,04,02,01,03,-1,01,1,CA,06,1,01,01,01,05,1,01,1,01,02,01,05,01,0,200901,01,09,4,U,3000,30,17000,3000,3000,20,7000,41860,7362
20149064,100,1935.2879671,2,31,03,02,02,01,15,-1,01,2,IL,17,2,01,01,01,05,2,01,2,-1,05,01,05,01,0,200810,01,10,12,S,1500,5,7000,1500,750,0,1500,16980,1602
20149297,22,208.13748918,2,74,07,03,02,01,11,-1,01,2,TX,48,2,01,01,04,06,2,02,2,-1,01,02,06,01,1,200809,01,10,9,TC,300,40,750,350,300,20,1500,XXXXX,-1
20149363,73,509.58726616,3,33,03,02,02,01,10,-1,01,5,IN,18,5,01,01,03,01,3,02,5,-1,05,01,01,01,2,200809,01,06,21,C,300,40,1500,350,3000,30,7000,XXXXX,XXXX
20149381,99,389.70554184,2,54,05,03,02,04,13,-1,01,4,VA,51,2,01,01,04,06,2,02,3,-1,06,04,06,02,1,200901,01,06,14,TC,50,20,50,25,50,30,50,XXXXX,-1
20149813,51,64.955349836,2,54,05,03,02,01,04,-1,01,2,FL,12,4,01,01,04,06,2,02,2,-1,04,02,06,01,1,200808,01,02,5,TC,300,20,300,350,750,20,1500,XXXXX,-1
20150097,43,64.969650721,2,54,05,03,02,01,18,-1,01,2,FL,12,3,01,01,04,06,2,02,2,-1,01,02,06,01,1,200901,01,10,19,C,7000,50,7000,3000,7000,40,7000,XXXXX,-1
20151722,47,78.298892164,1,23,02,01,02,06,05,-1,01,3,NY,36,1,01,01,03,02,1,02,3,-1,05,01,01,01,1,200904,01,05,22,C,7000,60,17000,5000,7000,70,17000,XXXXX,XXXX
20151919,70,60.897205749,2,52,05,03,02,01,13,-1,01,4,NC,37,2,01,01,02,04,2,02,2,-1,07,01,01,01,2,200812,01,04,11,S,750,5,3000,150,750,0,3000,XXXXX,3120
20151982,50,222.19900327,2,74,07,03,02,01,11,-1,01,5,TX,48,2,01,01,04,06,2,02,3,-1,07,04,06,02,1,200806,01,04,12,TC,50,20,50,25,50,20,50,XXXXX,-1
20152037,69,773.7750791,1,53,05,03,02,01,16,-1,01,1,FL,12,1,01,04,03,01,1,02,1,01,04,04,06,02,1,200809,01,09,5,TC,50,5,300,75,50,20,300,XXXXX,XXXX
20152381,3,539.90489072,1,43,04,02,02,01,12,-1,01,1,SD,46,2,02,04,03,01,1,02,1,01,02,04,06,02,1,200903,01,01,4,TC,50,20,300,75,300,30,300,XXXXX,XXXX
20152550,1,480.42450344,1,43,04,02,02,01,14,-1,01,2,IA,19,1,02,03,03,03,2,02,2,-1,07,01,03,01,1,200803,01,10,7,C,1500,50,3000,1500,1500,60,3000,XXXXX,XXXX
20152783,50,1156.2286571,2,73,07,03,02,01,06,-1,01,2,LA,22,2,01,01,03,02,2,02,2,-1,07,04,06,02,0,200806,01,10,0,TC,50,20,50,25,50,20,50,XXXXX,XXXX
20152886,45,16047.154535,2,51,05,03,02,01,07,-1,01,4,MD,24,3,02,03,01,05,2,01,3,-1,03,01,04,01,1,200812,01,04,8,C,750,95,3000,750,1500,95,7000,12580,8872
20153173,1,28.241406751,2,53,05,03,02,01,-7,-1,01,2,SC,45,5,01,01,03,03,2,02,1,-1,06,01,02,01,0,200901,02,10,0,S,750,30,3000,1500,1500,80,3000,XXXXX,XXXX
20153267,34,607.01867027,1,72,07,03,02,01,18,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,02,01,04,01,1,200808,01,01,2,U,7000,60,7000,5000,3000,60,7000,26420,3362
20153481,97,292.56296871,2,53,05,03,02,01,14,-1,01,2,FL,12,5,01,01,03,01,2,02,2,-1,05,04,06,02,2,200804,01,02,5,TC,50,5,50,25,50,20,300,XXXXX,XXXX
20154189,40,388.06418765,2,91,09,04,02,01,18,-1,01,5,CA,06,3,01,01,01,05,2,01,5,-1,07,01,05,01,2,200812,01,06,27,S,1500,5,3000,350,750,0,1500,41860,7362
20155140,41,242.79607824,2,72,07,03,02,01,08,-1,01,4,TX,48,2,01,01,02,05,2,02,4,-1,06,01,04,01,2,200901,01,06,13,TC,300,20,1500,350,1500,20,3000,19100,1922
20157108,48,327.97105727,1,24,02,01,02,01,03,-1,01,1,NY,36,1,01,01,04,06,1,02,1,01,03,04,06,02,1,200808,01,01,0,TC,50,5,300,75,50,5,50,XXXXX,-1
20157377,33,132.7047694,1,52,05,03,02,01,-7,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,03,01,05,01,0,200812,01,09,17,S,1500,0,3000,750,1500,0,3000,33100,8960
20157630,30,222.23075231,1,53,05,03,02,02,-8,-1,01,2,GA,13,2,01,01,03,02,2,02,2,-1,04,01,01,01,0,200805,01,10,0,TC,750,30,1500,150,300,40,750,XXXXX,XXXX
20158226,40,18.581083128,2,52,05,03,02,01,16,-1,01,2,NC,37,2,01,04,02,04,2,02,2,-1,07,04,06,02,2,200808,01,02,11,TC,300,30,750,1500,300,30,750,XXXXX,3120
20158758,58,284.68192636,1,73,07,03,01,07,03,-1,01,1,TX,48,1,01,01,03,02,1,02,1,01,05,02,06,01,0,200811,01,09,2,TC,300,30,750,150,750,20,3000,XXXXX,XXXX
20158918,96,117.12564703,2,43,04,02,02,01,18,-1,01,4,NE,31,2,01,01,03,03,2,02,3,-1,01,01,03,01,1,200904,02,06,14,C,1500,0,7000,750,1500,0,7000,XXXXX,XXXX
20159139,92,731.00299608,1,91,09,04,02,01,17,-1,01,1,CA,06,2,01,01,01,05,1,01,1,01,01,01,03,01,1,200902,01,01,2,S,750,5,3000,3000,750,0,1500,41860,7362
20159885,51,611.09926813,2,33,03,02,02,01,18,-1,01,2,IN,18,2,01,01,03,02,2,02,2,-1,02,01,02,01,1,200806,01,10,10,TC,750,5,1500,350,750,0,1500,XXXXX,XXXX
20159933,55,9.5542040796,2,43,04,02,02,01,16,-1,01,2,IA,19,2,01,01,03,01,2,02,2,-1,03,04,06,02,0,200811,01,10,16,S,750,40,1500,350,750,50,1500,XXXXX,XXXX
20160425,95,351.84990848,2,51,05,03,02,02,13,-1,01,3,VA,51,2,02,01,01,05,3,01,2,-1,04,01,01,01,1,200805,02,02,2,C,750,20,3000,150,750,5,3000,47900,8872
20160676,100,181.36122953,1,52,05,03,02,01,08,-1,01,2,FL,12,1,01,01,02,04,2,02,2,-1,05,01,04,01,0,200810,01,10,8,S,1500,30,7000,750,1500,20,3000,36740,5960
20160724,7,590.84983156,2,72,07,03,02,01,05,-1,01,2,TX,48,1,02,04,02,05,2,02,2,-1,04,01,01,01,0,200807,01,10,6,C,300,30,1500,150,1500,30,7000,26420,3362
20160751,98,344.72307592,1,72,07,03,02,01,12,-1,01,1,TX,48,2,01,04,02,04,1,02,1,01,02,04,06,02,1,200812,01,01,7,TC,300,5,750,75,300,5,750,41700,7240
20160993,77,509.90601482,1,92,09,04,02,03,08,-1,01,2,CA,06,1,02,03,02,04,2,02,2,-1,03,01,04,01,2,200805,01,02,10,U,3000,80,17000,5000,7000,90,17000,41740,7320
20161338,12,17465.200536,1,82,08,04,02,01,17,-1,01,1,CO,08,1,01,01,02,04,1,02,1,01,01,01,04,01,1,200806,01,01,2,U,7000,30,7000,1500,3000,20,7000,19740,2082
20161712,94,93.65023391,1,73,07,03,02,01,17,-1,01,1,TX,48,3,01,01,03,03,1,02,1,01,02,01,03,01,0,200904,01,09,10,C,3000,20,7000,350,1500,20,7000,XXXXX,XXXX
20161897,26,3376.8937,1,33,03,02,02,01,06,-1,01,1,WI,55,1,01,03,03,01,1,02,1,01,07,01,01,01,1,200901,01,01,2,C,1500,30,3000,1500,1500,30,3000,XXXXX,XXXX
20161927,41,347.84320345,3,54,05,03,02,01,13,-1,01,4,FL,12,3,01,01,04,06,3,02,4,-1,03,02,06,01,3,200807,01,08,10,C,750,70,1500,3000,1500,40,3000,XXXXX,-1
20162054,86,200.70805126,2,24,02,01,02,01,-7,-1,01,2,NY,36,1,01,01,04,06,2,02,2,-1,06,04,06,02,0,200810,01,10,10,TC,50,20,50,25,50,20,50,XXXXX,-1
20162157,89,68.932218261,3,51,05,03,02,04,18,-1,01,3,VA,51,3,01,01,01,05,3,01,2,-1,03,01,05,01,1,200808,02,02,10,C,1500,20,7000,350,1500,20,7000,47900,8872
20162232,16,1366.5338196,5,51,05,03,02,04,18,-1,01,8,GA,13,6,01,01,01,05,5,01,5,-1,05,01,05,01,4,200901,01,04,11,TC,300,5,1500,150,300,5,1500,12060,0520
20162830,91,51.6305776,2,51,05,03,02,01,07,-1,01,2,FL,12,1,01,01,01,05,2,01,2,-1,05,01,05,01,0,200901,01,10,0,S,750,0,3000,350,1500,0,7000,33100,4992
20163181,76,163.46357097,0,21,02,01,02,01,-7,-1,01,1,NY,36,0,02,03,01,05,1,01,1,01,07,01,02,01,0,200811,01,09,5,TC,300,30,300,75,750,40,1500,XXXXX,5602
20163341,30,496.22588313,2,72,07,03,01,01,15,-1,01,2,TX,48,2,01,01,02,04,2,02,2,-1,02,01,04,01,2,200806,01,02,8,C,3000,20,7000,350,3000,30,7000,41700,7240
20163529,37,66.443158411,1,54,05,03,02,01,03,-1,01,1,VA,51,1,02,03,04,06,1,02,1,01,01,01,01,01,0,200804,01,09,3,TC,750,40,1500,1500,750,50,1500,XXXXX,-1
20163604,78,480.35200795,1,52,05,03,02,01,18,-1,01,1,NC,37,1,02,02,02,04,1,02,1,01,05,04,06,02,1,200806,01,01,6,S,750,40,1500,750,1500,50,1500,XXXXX,3120
20163864,85,532.2412227,2,91,09,04,02,01,18,-1,01,2,CA,06,2,01,01,01,05,2,01,2,-1,01,01,05,01,2,200808,01,02,0,C,3000,40,7000,3000,3000,20,7000,31100,4472
20164012,27,1127.9903886,2,52,05,03,01,01,18,-1,01,3,FL,12,2,01,01,02,04,2,02,3,-1,01,01,05,01,2,200812,01,06,6,S,1500,30,3000,3000,1500,40,3000,33100,8960
20164366,57,52.935666147,2,54,05,03,02,01,06,-1,01,2,VA,51,2,01,01,04,06,2,02,2,-1,01,04,06,02,1,200804,01,10,12,TC,50,30,300,150,50,20,50,XXXXX,-1
20164384,97,108.27945881,2,72,07,03,02,01,09,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,06,04,06,02,0,200902,01,10,10,TC,50,20,300,25,50,20,50,26420,3362
20164740,66,184.46484544,2,53,05,03,02,01,14,-1,01,4,NC,37,2,01,01,03,01,2,02,3,-1,04,01,02,01,1,200808,01,04,20,S,300,30,750,350,750,20,1500,XXXXX,XXXX
20164786,4,35.81255316,1,82,08,04,02,01,09,-1,01,1,AZ,04,1,01,01,02,05,1,02,1,01,05,01,04,01,1,200811,01,01,6,S,1500,20,3000,3000,1500,5,3000,38060,6200
20165176,71,145.25962462,1,52,05,03,02,01,05,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,01,01,03,01,0,200903,01,09,2,C,1500,30,3000,3000,1500,40,3000,27260,3600
20165194,80,78.896336353,2,53,05,03,02,01,07,-1,01,2,VA,51,1,01,01,03,01,2,02,2,-1,07,01,01,01,0,200902,01,10,16,C,750,40,1500,750,1500,50,3000,XXXXX,XXXX
20165916,76,2601.9564999,2,21,02,01,02,01,18,-1,01,5,NY,36,2,01,01,01,05,2,01,3,-1,04,01,05,01,1,200806,01,04,12,S,750,20,3000,3000,750,5,3000,35620,5602
20166221,86,751.12273454,1,92,09,04,02,01,15,-1,01,1,CA,06,1,01,01,02,04,1,02,1,01,03,01,04,01,1,200807,01,01,4,U,3000,20,7000,5000,3000,30,7000,40900,6922
20167059,98,218.47332414,2,72,07,03,02,01,18,-1,01,2,TX,48,2,01,01,02,04,2,02,2,-1,06,01,03,01,1,200810,01,02,4,S,750,30,3000,5000,3000,50,7000,12420,0640
20168421,100,119.64046617,1,82,08,04,02,01,09,-1,01,1,AZ,04,1,02,03,02,05,1,02,1,01,05,01,04,01,0,200810,01,09,6,C,3000,30,7000,750,7000,60,17000,38060,6200
20168917,4,53.101120793,2,23,02,01,02,01,-8,-1,01,4,NY,36,2,01,01,03,01,2,02,4,-1,04,04,06,02,3,200805,01,06,15,TC,50,5,300,25,50,5,50,XXXXX,XXXX
20168962,65,289.86780559,2,72,07,03,02,01,18,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,03,01,04,01,2,200810,01,02,9,S,300,0,1500,350,1500,0,3000,19100,1922
20169334,54,873.26160633,3,63,06,03,02,01,09,-1,01,3,TN,47,3,01,01,03,01,3,02,3,-1,03,01,01,01,1,200807,01,02,3,TC,750,40,1500,350,300,20,750,XXXXX,XXXX
20169398,85,59.740373874,2,82,08,04,02,01,18,-1,01,4,AZ,04,2,01,01,02,05,2,02,4,-1,07,01,04,01,1,200811,01,06,11,S,1500,5,7000,1500,750,0,3000,38060,6200
20169473,35,2014.0803391,2,21,02,01,02,01,08,-1,01,2,NJ,34,2,01,01,01,05,2,01,2,-1,02,01,05,01,2,200811,01,02,8,S,3000,50,7000,3000,1500,60,3000,35620,5602
20169576,84,129.82677368,2,43,04,02,02,01,11,-1,01,2,NE,31,2,01,01,03,03,2,02,2,-1,03,04,06,02,0,200804,01,10,7,S,300,20,750,350,300,20,750,XXXXX,XXXX
20169606,60,54.371181413,1,53,05,03,-9,-9,06,-1,02,1,VA,51,1,01,03,03,01,1,02,1,01,07,01,01,01,0,200904,01,01,4,C,1500,50,3000,1500,1500,50,3000,XXXXX,XXXX
20169790,96,15.257458509,1,53,05,03,02,01,05,-1,01,1,VA,51,1,01,01,03,01,1,02,1,01,07,01,01,01,0,200808,01,09,4,S,750,30,1500,750,750,30,1500,XXXXX,XXXX
20170059,78,274.95887459,1,53,05,03,02,01,04,-1,01,1,SC,45,2,02,03,03,03,1,02,1,01,03,01,02,01,0,200903,01,09,8,C,1500,60,3000,1500,1500,60,3000,XXXXX,XXXX
20170219,67,50.523289514,2,54,05,03,02,01,14,-1,01,2,FL,12,2,01,01,04,06,2,02,2,-1,01,04,06,02,0,200904,01,10,10,TC,300,5,300,75,300,5,300,XXXXX,-1
20170291,18,408.31579069,1,54,05,03,02,01,06,-1,01,3,NC,37,1,01,01,04,06,2,02,3,-1,03,02,06,01,0,200811,01,06,14,TC,300,40,1500,350,300,40,750,XXXXX,-1
20170394,84,148.50843882,0,54,05,03,02,01,01,-1,01,1,SC,45,0,01,01,04,06,1,02,1,01,05,04,06,02,0,200812,01,09,0,TC,50,20,300,75,300,20,300,XXXXX,-1
20170693,32,525.30437958,2,94,09,04,02,01,18,-1,01,2,CA,06,3,01,01,04,06,2,02,2,-1,02,02,06,01,2,200805,01,02,6,TC,50,30,300,75,50,20,300,XXXXX,-1
20170835,69,260.55225588,2,53,05,03,02,97,18,-1,01,2,FL,12,2,01,01,03,02,2,02,2,-1,06,04,06,02,0,200808,01,10,11,S,300,30,750,750,300,30,750,XXXXX,XXXX
20171355,82,688.38236373,0,72,07,03,02,02,02,-1,01,1,TX,48,0,01,01,02,05,1,02,1,01,06,01,04,01,1,200812,01,01,0,S,1500,30,3000,350,3000,60,7000,26420,3362
20171560,7,373.69505709,2,93,09,04,02,01,03,-1,01,2,CA,06,1,01,02,03,01,1,02,1,-1,07,01,01,01,0,200805,01,07,7,S,750,50,1500,750,750,20,3000,XXXXX,XXXX
20171878,24,650.70397694,1,91,09,04,02,01,13,-1,01,1,CA,06,3,01,01,01,05,1,01,1,01,05,02,06,01,1,200901,01,01,7,C,300,30,750,25,750,30,1500,40140,4472
20171962,5,16.542375295,2,83,08,04,02,01,10,-1,01,2,AZ,04,1,01,04,03,03,2,02,2,-1,04,01,03,01,0,200811,01,10,15,U,7000,50,7000,3000,7000,50,7000,XXXXX,XXXX
20171980,36,197.51102295,2,21,02,01,02,01,17,-1,01,5,NY,36,2,01,03,01,05,2,01,1,-1,02,04,06,02,1,200812,02,06,5,U,3000,30,7000,1500,7000,20,17000,35620,5602
20171999,53,77.332121072,0,52,05,03,02,01,-8,-1,01,1,VA,51,1,01,01,02,04,1,02,1,01,05,01,04,01,0,200809,01,09,7,TC,50,20,300,25,50,20,300,47260,5720
20172183,64,29.270601673,1,13,01,01,02,01,10,-1,01,1,VT,50,1,01,02,03,01,1,02,1,01,06,04,06,02,0,200804,01,09,9,TC,300,20,300,150,300,20,750,XXXXX,XXXX
20172503,67,133.22922099,3,53,05,03,02,01,18,-1,01,4,VA,51,3,01,01,03,01,3,02,4,-1,01,01,01,01,3,200811,01,06,14,C,1500,50,3000,150,1500,30,3000,XXXXX,XXXX
20173265,98,221.54276586,2,72,07,03,02,01,18,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,06,01,01,01,1,200805,01,02,4,C,750,20,1500,350,1500,0,3000,26420,3362
20173582,17,1272.3587083,1,52,05,03,02,01,18,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,01,01,04,01,1,200807,01,01,2,S,1500,30,7000,350,1500,30,7000,36740,5960
20174646,36,70.76908886,2,92,09,04,02,01,18,-1,01,3,CA,06,3,01,01,02,04,2,02,1,-1,01,01,04,01,0,200806,02,04,4,C,3000,20,7000,350,3000,30,7000,41740,7320
20174703,34,17.33353345,2,54,05,03,02,01,01,-1,01,2,VA,51,4,01,01,04,06,2,02,2,-1,01,02,06,01,1,200808,01,10,4,TC,50,20,50,25,300,30,300,XXXXX,-1
20174712,26,162.73636396,2,53,05,03,02,01,11,-1,01,4,SC,45,2,01,01,03,03,2,02,1,-1,03,04,06,02,1,200810,02,04,7,TC,300,20,300,25,300,20,300,XXXXX,XXXX
20174730,14,68.356907411,1,83,08,04,02,01,02,-1,01,1,AZ,04,0,02,03,03,03,1,02,1,01,01,01,03,01,0,200810,01,01,9,U,3000,50,7000,3000,7000,90,17000,XXXXX,XXXX
20174815,16,28.61660494,1,43,04,02,02,01,-7,-1,01,1,SD,46,1,01,02,03,01,1,02,1,01,02,01,01,01,0,200805,01,09,0,C,1500,20,7000,1500,3000,20,7000,XXXXX,XXXX
20174963,30,193.00665513,2,72,07,03,02,01,03,-1,01,2,TX,48,2,01,04,02,05,2,02,1,-1,02,04,06,02,1,200805,02,02,5,TC,50,30,50,25,50,20,50,19100,1922
20175652,74,23.223357764,2,82,08,04,02,01,18,-1,01,2,AZ,04,4,01,01,02,05,2,02,2,-1,06,01,04,01,1,200809,01,02,5,S,1500,5,3000,750,1500,0,7000,38060,6200
20175700,90,1411.6041489,1,51,05,03,02,01,17,-1,01,1,FL,12,1,01,03,01,05,1,01,1,01,04,01,05,01,1,200809,01,01,3,S,1500,0,3000,1500,3000,0,7000,33100,4992
20176435,62,104.03138613,1,72,07,03,02,01,06,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,05,01,04,01,0,200812,01,09,6,S,3000,70,7000,3000,7000,90,17000,19100,1922
20176583,28,1427.4131186,1,51,05,03,01,07,02,-1,01,1,FL,12,1,02,03,01,05,1,01,1,01,04,01,05,01,0,200902,01,09,3,U,7000,40,17000,5000,7000,40,17000,33100,4992
20176921,26,166.86390766,2,53,05,03,02,01,12,-1,01,2,VA,51,2,01,01,03,03,2,02,2,-1,07,01,03,01,1,200806,01,02,10,S,1500,50,3000,1500,1500,5,1500,40060,XXXX
20177094,85,41.858612068,2,13,01,01,02,01,18,-1,01,2,VT,50,2,01,01,03,01,2,02,2,-1,03,04,06,02,0,200810,01,10,14,TC,50,5,50,25,50,5,50,XXXXX,XXXX
20177142,98,292.51653446,2,73,07,03,01,01,08,-1,01,3,TX,48,2,01,01,03,01,2,02,3,-1,06,01,01,01,2,200901,01,06,13,TC,300,30,750,75,50,5,300,XXXXX,XXXX
20177320,26,681.08460797,2,21,02,01,02,01,17,-1,01,2,NY,36,0,01,03,01,05,2,01,2,-1,02,01,05,01,1,200904,01,10,10,U,30000,20,30000,5000,30000,20,30000,35620,5602
20177348,55,159.17805188,2,92,09,04,02,01,17,-1,01,6,CA,06,2,01,01,02,04,2,02,4,-1,01,01,04,01,2,200806,01,04,11,U,3000,40,7000,750,1500,0,7000,41740,7320
20177357,53,284.55355501,2,24,02,01,02,01,07,-1,01,2,NY,36,1,02,03,04,06,2,02,2,-1,02,01,02,01,0,200810,01,10,4,TC,300,40,1500,350,300,40,1500,XXXXX,-1
20177991,97,478.392935,4,72,07,03,02,03,18,-1,01,5,TX,48,4,01,01,02,04,4,02,3,-1,07,04,06,02,1,200806,02,06,14,TC,300,30,300,150,300,30,300,12420,0640
20178103,77,105.56319864,2,53,05,03,02,01,14,-1,01,2,SC,45,2,01,01,03,03,2,02,2,-1,05,04,06,02,2,200806,01,02,6,TC,300,20,300,25,300,20,300,XXXXX,XXXX
20178242,68,979.88083467,2,91,09,04,01,07,12,-1,01,3,CA,06,2,01,02,01,05,2,01,2,-1,03,01,05,01,1,200902,02,06,8,U,7000,50,17000,3000,7000,40,17000,31100,4472
20178345,30,36.021758628,2,52,05,03,02,01,17,-1,01,2,NC,37,2,01,01,02,04,2,02,2,-1,03,01,01,01,1,200805,01,10,17,C,750,50,1500,750,750,50,3000,XXXXX,3120
20178738,51,49.796601321,4,52,05,03,02,01,18,-1,01,4,NC,37,4,01,01,02,04,2,02,4,-1,05,01,02,01,1,200901,01,08,19,TC,750,40,1500,750,750,20,1500,XXXXX,3120
20178756,46,1098.945394,1,23,02,01,02,02,02,-1,01,1,NY,36,0,02,03,03,03,1,02,1,01,07,01,03,01,0,200902,01,01,4,C,7000,80,7000,3000,7000,80,17000,XXXXX,XXXX
20179351,90,78.923584654,2,54,05,03,02,01,02,-1,01,2,NC,37,2,01,01,04,06,2,02,2,-1,02,04,06,02,0,200904,01,10,8,TC,300,20,50,25,300,30,300,XXXXX,-1
20180003,43,147.69339684,1,54,05,03,02,01,-7,-1,01,1,GA,13,0,01,01,04,06,1,02,1,01,06,04,06,02,1,200805,01,01,8,TC,50,20,50,75,50,20,300,XXXXX,-1
20180263,98,133.26596971,2,53,05,03,02,01,15,-1,01,2,GA,13,2,01,01,03,02,2,02,2,-1,04,02,06,01,1,200810,01,02,13,TC,50,20,50,25,300,5,750,XXXXX,XXXX
20180759,52,1329.2600535,1,22,02,01,02,01,11,-1,01,1,NY,36,1,01,01,02,04,1,02,1,01,06,01,03,01,1,200808,01,01,12,U,3000,20,7000,3000,3000,30,7000,40380,6840
20181046,58,391.51095081,1,92,09,04,02,01,17,-1,01,2,CA,06,1,01,03,02,04,2,02,2,-1,02,01,04,01,1,200902,01,10,2,U,17000,90,17000,1500,17000,90,17000,40900,6922
20181112,53,86.932340237,1,52,05,03,02,-7,-7,-1,01,2,VA,51,1,01,01,02,04,2,02,2,-1,06,01,04,01,0,200809,01,10,3,TC,50,20,300,25,50,20,300,47260,5720
20181130,38,96.246959468,2,23,02,01,02,01,17,-1,01,2,NY,36,2,01,02,03,03,2,02,2,-1,01,01,01,01,2,200807,01,02,10,TC,300,5,300,150,300,5,300,XXXXX,XXXX
20182007,5,1973.8923588,1,53,05,03,01,07,02,-1,01,4,SC,45,1,02,04,03,03,2,02,3,-1,05,01,02,01,1,200903,01,04,10,S,750,40,1500,3000,750,40,1500,XXXXX,XXXX
20182258,76,51.84006477,2,52,05,03,02,01,18,-1,01,2,NC,37,2,01,01,02,04,2,02,2,-1,06,01,02,01,1,200807,01,02,0,TC,300,5,300,75,300,0,300,XXXXX,3120
20182333,16,864.14235735,0,91,09,04,02,02,03,-1,01,1,CA,06,0,02,03,01,05,1,01,1,01,05,01,05,01,0,200806,01,01,0,U,3000,30,7000,750,3000,50,7000,41860,7362
20182641,84,366.12864364,1,53,05,03,02,01,08,-1,01,2,SC,45,2,01,97,03,02,2,02,2,-1,04,04,06,02,0,200902,01,10,10,TC,50,20,50,25,50,20,50,XXXXX,XXXX
20182847,88,57.803771873,2,52,05,03,02,01,05,-1,01,4,NC,37,2,01,01,02,04,4,02,4,-1,06,01,02,01,0,200901,01,10,0,TC,300,30,750,1500,750,20,1500,XXXXX,3120
20182931,49,126.07260812,0,53,05,03,02,01,04,-1,01,1,NC,37,0,01,04,03,01,1,02,1,01,03,04,06,02,0,200811,01,01,4,TC,50,20,300,25,300,20,300,XXXXX,XXXX
20182959,25,18.036239078,2,23,02,01,02,01,-8,-1,01,2,NY,36,3,01,01,03,03,2,02,2,-1,03,01,01,01,0,200804,01,10,8,TC,300,5,750,150,300,5,750,XXXXX,XXXX
20183264,29,139.68566278,2,72,07,03,02,01,12,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,02,01,04,01,0,200811,01,10,10,S,300,20,1500,750,300,5,1500,26420,3362
20183394,5,192.7192463,1,72,07,03,02,01,10,-1,01,1,TX,48,1,01,03,02,05,1,02,1,01,04,01,04,01,0,200805,01,09,10,C,3000,50,3000,5000,3000,70,7000,19100,1922
20183527,80,534.63952308,2,91,09,04,02,01,14,-1,01,2,CA,06,2,01,03,01,05,2,01,2,-1,03,01,01,01,2,200805,01,02,4,C,3000,20,7000,3000,3000,40,17000,31100,4472
20184029,64,210.33149661,2,72,07,03,02,01,17,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,06,01,04,01,1,200902,01,02,9,S,1500,60,7000,750,750,40,1500,26420,3362
20184739,22,1054.7817086,4,11,01,01,02,01,18,-1,01,4,NH,33,5,01,01,01,05,4,01,4,-1,02,04,06,02,4,200808,01,02,34,TC,300,5,300,75,300,5,300,XXXXX,1122
20184869,1,148.35484266,2,53,05,03,02,01,13,-1,01,2,SC,45,1,01,01,03,03,2,02,2,-1,01,01,02,01,0,200809,01,10,6,S,300,30,750,350,750,20,3000,XXXXX,XXXX
20184980,15,8465.3215985,2,82,08,04,02,01,-7,-1,01,3,AZ,04,2,01,01,02,05,2,02,3,-1,05,01,04,01,2,200807,01,06,12,S,3000,40,7000,750,1500,5,7000,38060,6200
20185017,67,55.229261331,1,53,05,03,02,01,-7,-1,01,1,VA,51,1,01,01,03,01,1,02,1,01,07,01,01,01,0,200808,01,01,4,C,750,30,1500,750,1500,20,3000,XXXXX,XXXX
20185307,98,2454.1969785,2,92,09,04,02,01,17,-1,01,4,OR,41,1,01,01,02,04,2,02,4,-1,01,02,06,01,2,200903,01,06,23,C,750,30,1500,750,3000,30,7000,38900,6442
20185633,67,2713.3487167,1,93,09,04,02,01,04,-1,01,1,CA,06,0,02,03,03,02,1,02,1,01,05,01,01,01,1,200810,01,01,6,C,7000,70,7000,5000,3000,90,7000,XXXXX,XXXX
