HOUSEID,WTHHFIN,VEHID,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,CDIVMSAR,CENSUS_D,CENSUS_R,HHSTATE,HHSTFIPS,HYBRID,MAKECODE,MODLCODE,MSACAT,MSASIZE,OD_READ,RAIL,TRAVDAY,URBAN,URBANSIZE,URBRUR,VEHCOMM,VEHOWNMO,VEHYEAR,WHOMAIN,WRKCOUNT,TDAYDATE,VEHAGE,PERSONID,HH_HISP,HH_RACE,HOMEOWN,HOMETYPE,LIF_CYC,ANNMILES,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,BEST_FLG,BESTMILE,BEST_EDT,BEST_OUT,FUELTYPE,GSYRGAL,GSCOST,GSTOTCST,EPATMPG,EPATMPGF,EIADMPG,VEHTYPE,HH_CBSA,HHC_MSA
20175652,23.223357764,01,2,18,2,4,2,01,82,08,04,AZ,04,02,12,003,02,05,5819,02,06,01,04,01,02,24,2007,02,1,200809,2,02,02,01,01,01,02,2000,S,1500,5,3000,750,1500,0,7000,01,3816.0554901,-1,-1,4,218,3.15,685,24.471,01,17.5,01,38060,6200
20175652,23.223357764,02,2,18,2,4,2,01,82,08,04,AZ,04,02,02,406,02,05,3797,02,06,01,04,01,02,6,2007,01,1,200809,2,01,02,01,01,01,02,7400,S,1500,5,3000,750,1500,0,7000,01,7594,01,-1,4,460,3.15,1448,20.4706,01,16.5,03,38060,6200
20175652,23.223357764,03,2,18,2,4,2,01,82,08,04,AZ,04,-1,23,431,02,05,100265,02,06,01,04,01,02,132,1997,99,1,200809,12,99,02,01,01,01,02,3000,S,1500,5,3000,750,1500,0,7000,03,1372.6730437,-1,-1,4,147,3.16,463,17.8,01,9.4,03,38060,6200
20175652,23.223357764,04,2,18,2,4,2,01,82,08,04,AZ,04,02,12,017,02,05,40389,02,06,01,04,01,02,30,2005,02,1,200809,4,02,02,01,01,01,02,18000,S,1500,5,3000,750,1500,0,7000,01,16808.788093,-1,-1,4,721,3.15,2270,26.9,01,23.3,01,38060,6200
20175700,1411.6041489,01,1,17,1,1,1,01,51,05,03,FL,12,02,45,031,01,05,14996,01,04,01,05,01,02,24,2007,01,1,200809,2,01,02,01,01,03,01,9000,S,1500,0,3000,1500,3000,0,7000,01,7299.2742948,01,-1,4,355,3.06,1087,25.6199,01,20.6,01,33100,4992
20176435,104.03138613,01,1,06,1,1,1,01,72,07,03,TX,48,02,19,022,02,05,-1,02,05,01,04,01,02,24,2006,01,0,200812,3,01,02,01,01,01,09,10000,S,3000,70,7000,3000,7000,90,17000,02,10719.232597,-1,-1,4,552,2.9,1603,23.168,01,19.4,01,19100,1922
20176583,1427.4131186,01,1,02,1,1,1,01,51,05,03,FL,12,-1,49,032,01,05,-1,01,04,01,05,01,02,36,1988,01,0,200902,21,01,01,07,02,03,09,5000,U,7000,40,17000,5000,7000,40,17000,02,7843.6210583,-1,-1,4,278,3.06,852,34.8,01,28.2,01,33100,4992
20176921,166.86390766,01,2,12,2,2,2,01,53,05,03,VA,51,02,20,037,03,03,-1,02,07,01,03,01,02,1,2004,02,1,200806,5,02,02,01,01,01,02,9600,S,1500,50,3000,1500,1500,5,1500,02,50695.586362,-1,04,4,1837,3.03,5569,30.5,01,27.6,01,40060,XXXX
20176921,166.86390766,02,2,12,2,2,2,01,53,05,03,VA,51,-1,14,017,03,03,-1,02,07,01,03,01,02,60,1999,01,1,200806,10,01,02,01,01,01,02,10000,S,1500,50,3000,1500,1500,5,1500,02,8218.6205208,-1,-1,4,391,3.03,1184,25.8,01,21,01,40060,XXXX
20177094,41.858612068,01,2,18,2,2,2,01,13,01,01,VT,50,01,12,402,03,01,53783,02,03,04,06,02,02,48,2006,02,0,200810,3,02,02,01,01,01,10,20000,TC,50,5,50,25,50,5,50,01,15428.069707,-1,-1,4,457,3.01,1375,39.0734,01,33.8,03,XXXXX,XXXX
20177094,41.858612068,02,2,18,2,2,2,01,13,01,01,VT,50,02,24,007,03,01,22854,02,03,04,06,02,02,30,2005,01,0,200810,4,01,02,01,01,01,10,7000,TC,50,5,50,25,50,5,50,01,10317.88975,-1,-1,4,383,3.01,1153,32.2,01,26.9,01,XXXXX,XXXX
20177142,292.51653446,01,2,08,3,2,2,01,73,07,03,TX,48,02,37,032,03,01,36129,02,06,01,01,01,02,36,2006,01,2,200901,3,01,01,01,01,01,06,-8,TC,300,30,750,75,50,5,300,04,19711.704954,-1,-1,4,809,2.9,2349,27.8412,01,24.4,01,XXXXX,XXXX
20177142,292.51653446,02,2,08,3,2,2,01,73,07,03,TX,48,-1,07,482,03,01,104000,02,06,01,01,01,02,72,1996,02,2,200901,13,02,01,01,01,01,06,3000,TC,300,30,750,75,50,5,300,01,6329.1106262,-1,-1,4,272,2.9,789,29.6,06,23.3,04,XXXXX,XXXX
20177348,159.17805188,01,2,17,6,2,2,01,92,09,04,CA,06,02,49,472,02,04,-1,02,01,01,04,01,02,30,2002,01,2,200806,7,01,02,01,01,01,04,15000,U,3000,40,7000,750,1500,0,7000,02,9868.1073623,-1,-1,4,566,3.31,1871,21,01,17.4,04,41740,7320
20177348,159.17805188,02,2,17,6,2,2,01,92,09,04,CA,06,-1,41,441,02,04,-1,02,01,01,04,01,02,84,2000,02,2,200806,9,02,02,01,01,01,04,16000,U,3000,40,7000,750,1500,0,7000,02,17117.74405,-1,-1,4,854,3.31,2825,23.1,01,20.1,02,41740,7320
20177357,284.55355501,01,2,07,2,1,2,01,24,02,01,NY,36,-1,13,005,04,06,100277,02,02,01,02,01,02,12,1998,99,0,200810,11,99,02,01,02,03,10,30000,TC,300,40,1500,350,300,40,1500,03,23274.136265,-1,-1,4,1213,3.2,3881,21.7,01,19.2,01,XXXXX,-1
20177991,478.392935,01,4,18,5,4,4,02,72,07,03,TX,48,02,55,037,02,04,18491,02,07,04,06,02,02,24,2006,03,1,200806,3,03,02,03,01,01,06,10000,TC,300,30,300,150,300,30,300,03,16697.17827,-1,-1,4,763,2.9,2215,25.2464,01,21.9,01,12420,0640
20177991,478.392935,02,4,18,5,4,4,02,72,07,03,TX,48,02,49,047,02,04,41289,02,07,04,06,02,02,36,2005,01,1,200806,4,01,02,03,01,01,06,12000,TC,300,30,300,150,300,30,300,01,9971.9165393,-1,-1,4,366,2.9,1061,32.8,01,27.3,01,12420,0640
20177991,478.392935,03,4,18,5,4,4,02,72,07,03,TX,48,02,37,032,02,04,45000,02,07,04,06,02,02,60,2003,02,1,200806,6,02,02,03,01,01,06,12000,TC,300,30,300,150,300,30,300,01,29723.92152,-1,-1,4,1179,2.9,3422,28.3,01,25.2,01,12420,0640
20177991,478.392935,04,4,18,5,4,4,02,72,07,03,TX,48,-1,35,034,02,04,124630,02,07,04,06,02,02,12,1991,04,1,200806,18,04,02,03,01,01,06,5000,TC,300,30,300,150,300,30,300,03,6237.4212401,-1,-1,4,341,2.9,989,23.3,01,18.3,01,12420,0640
20178103,105.56319864,01,2,14,2,2,2,01,53,05,03,SC,45,02,07,021,03,03,27178,02,05,04,06,02,02,36,2005,02,2,200806,4,02,02,01,01,01,02,26000,TC,300,20,300,25,300,20,300,01,8578.5270837,01,-1,4,466,3.03,1410,22.5,07,18.4,03,XXXXX,XXXX
20178103,105.56319864,02,2,14,2,2,2,01,53,05,03,SC,45,02,18,022,03,03,28033,02,05,04,06,02,02,36,2005,01,2,200806,4,01,02,01,01,01,02,8000,TC,300,20,300,25,300,20,300,01,6362.6414407,-1,-1,4,298,3.03,903,27.1,01,21.3,01,XXXXX,XXXX
20178242,979.88083467,01,2,12,3,2,2,02,91,09,04,CA,06,02,37,031,01,05,-1,01,03,01,05,01,02,6,2005,02,1,200902,4,02,01,07,01,02,06,-8,U,7000,50,17000,3000,7000,40,17000,08,-9,-1,-1,4,-9,-9,-9,38.3,01,-9,01,31100,4472
20178242,979.88083467,02,2,12,3,2,2,02,91,09,04,CA,06,-1,35,402,01,05,-1,01,03,01,05,01,02,96,2001,01,1,200902,8,01,01,07,01,02,06,2500,U,7000,50,17000,3000,7000,40,17000,02,1748.5500729,-1,-1,4,153,3.3,505,20.2,01,11.4,03,31100,4472
20178345,36.021758628,01,2,17,2,2,2,01,52,05,03,NC,37,02,06,091,02,04,35758,02,03,01,01,01,02,48,2004,01,1,200805,5,01,02,01,01,01,10,10000,C,750,50,1500,750,750,50,3000,01,8270.3317848,-1,-1,4,505,3.03,1529,20.1,01,16.4,03,XXXXX,3120
20178345,36.021758628,02,2,17,2,2,2,01,52,05,03,NC,37,02,18,002,02,04,64193,02,03,01,01,01,02,72,2002,02,1,200805,7,02,02,01,01,01,10,10000,C,750,50,1500,750,750,50,3000,01,2320.3422913,-1,-1,4,140,3.02,422,26.6,01,16.6,01,XXXXX,3120
20178738,49.796601321,01,4,18,4,4,2,01,52,05,03,NC,37,02,34,034,02,04,63417,02,05,01,02,01,02,4,2006,03,1,200901,3,03,02,01,01,01,08,3300,TC,750,40,1500,750,750,20,1500,01,16595.956451,-1,04,4,687,3.03,2080,27.9,06,24.2,01,XXXXX,3120
20178738,49.796601321,02,4,18,4,4,2,01,52,05,03,NC,37,02,41,XXX,02,04,21272,02,05,01,02,01,02,11,2006,02,1,200901,3,02,02,01,01,01,08,12000,TC,750,40,1500,750,750,20,1500,01,10529.350891,-1,-1,4,567,3.03,1718,22.2,06,18.6,01,XXXXX,3120
20178738,49.796601321,03,4,18,4,4,2,01,52,05,03,NC,37,02,12,481,02,04,73638,02,05,01,02,01,01,18,2005,01,1,200901,4,01,02,01,01,01,08,34000,TC,750,40,1500,750,750,20,1500,01,17878.355945,-1,-1,4,1141,3.03,3457,18,01,15.7,04,XXXXX,3120
20178738,49.796601321,04,4,18,4,4,2,01,52,05,03,NC,37,02,49,422,02,04,78217,02,05,01,02,01,02,48,2005,04,1,200901,4,04,02,01,01,01,08,37000,TC,750,40,1500,750,750,20,1500,01,51879.275339,-1,-1,4,2955,3.03,8955,19.4,01,17.6,03,XXXXX,3120
20179351,78.923584654,01,2,02,2,2,2,01,54,05,03,NC,37,02,58,XXX,04,06,-1,02,02,04,06,02,02,24,2007,01,0,200904,2,01,02,01,01,01,10,8000,TC,300,20,50,25,300,30,300,02,5600.6595634,-1,-1,4,419,3.03,1267,17.3407,01,13.4,03,XXXXX,-1
20179351,78.923584654,02,2,02,2,2,2,01,54,05,03,NC,37,02,35,472,04,06,21186,02,02,04,06,02,02,12,2007,02,0,200904,2,02,02,01,01,01,10,8000,TC,300,20,50,25,300,30,300,01,5049.3341381,-1,01,4,324,3.03,981,20.5496,01,15.6,04,XXXXX,-1
20180263,133.26596971,01,2,15,2,2,2,01,53,05,03,GA,13,02,53,404,03,02,104414,02,04,02,06,01,02,60,2002,01,1,200810,7,01,02,01,01,01,02,30000,TC,50,20,50,25,300,5,750,01,15823.57675,-1,-1,4,837,3.03,2534,21.9,01,18.9,03,XXXXX,XXXX
20180263,133.26596971,02,2,15,2,2,2,01,53,05,03,GA,13,-1,12,471,03,02,207612,02,04,02,06,01,02,96,2000,02,1,200810,9,02,02,01,01,01,02,100,TC,50,20,50,25,300,5,750,01,3037.0826787,-1,01,4,217,3.02,655,20.7,01,14,04,XXXXX,XXXX
20180759,1329.2600535,01,1,11,1,1,1,01,22,02,01,NY,36,02,55,033,02,04,11540,02,06,01,03,01,02,12,2007,01,1,200808,2,01,02,01,01,01,01,11000,U,3000,20,7000,3000,3000,30,7000,01,11540,01,-1,4,427,3.2,1366,31.9808,01,27,01,40380,6840
20181046,391.51095081,01,1,17,2,1,2,01,92,09,04,CA,06,-1,37,032,02,04,48321,02,02,01,04,01,02,96,2001,02,1,200902,8,02,02,01,01,03,10,5000,U,17000,90,17000,1500,17000,90,17000,01,8509.7169635,-1,-1,4,347,3.31,1147,30,01,24.5,01,40900,6922
20181112,86.932340237,01,1,-7,2,1,2,01,52,05,03,VA,51,02,12,017,02,04,36609,02,06,01,04,01,02,60,2003,01,0,200809,6,01,02,-7,01,01,10,7500,TC,50,20,300,25,50,20,300,01,3282.579793,-1,-1,4,178,3.02,538,26.7,01,18.4,01,47260,5720
20181130,96.246959468,01,2,17,2,2,2,01,23,02,01,NY,36,02,55,402,03,03,52021,02,01,01,01,01,02,24,2007,01,2,200807,2,01,02,01,01,02,02,20000,TC,300,5,300,150,300,5,300,01,15820.911125,-1,-1,4,707,3.2,2262,25.8546,01,22.4,03,XXXXX,XXXX
20181130,96.246959468,02,2,17,2,2,2,01,23,02,01,NY,36,02,55,033,03,03,46071,02,01,01,01,01,02,36,2005,02,2,200807,4,02,02,01,01,02,02,15000,TC,300,5,300,150,300,5,300,01,28104.073088,-1,-1,4,1208,3.2,3865,26.1,01,23.3,01,XXXXX,XXXX
20182007,1973.8923588,01,1,02,4,1,2,01,53,05,03,SC,45,-1,12,422,03,03,-1,02,05,01,02,01,02,-1,-8,02,1,200903,-9,02,01,07,02,04,04,-1,S,750,40,1500,3000,750,40,1500,05,26780.217268,-1,-1,4,1695,3.03,5136,17.8,01,15.8,03,XXXXX,XXXX
20182258,51.84006477,01,2,18,2,2,2,01,52,05,03,NC,37,02,49,040,02,04,818000,02,06,01,02,01,02,24,2006,01,1,200807,3,01,02,01,01,01,02,36000,TC,300,5,300,75,300,0,300,01,54197.546448,-1,01,4,1847,3.03,5596,32.4,01,29.3,01,XXXXX,3120
20182258,51.84006477,02,2,18,2,2,2,01,52,05,03,NC,37,02,54,035,02,04,57695,02,06,01,02,01,02,24,2002,02,1,200807,7,02,02,01,01,01,02,6000,TC,300,5,300,75,300,0,300,01,4427.1746546,-1,-1,4,202,3.02,612,29.6,01,21.9,01,XXXXX,3120
20182641,366.12864364,01,1,08,2,2,2,01,53,05,03,SC,45,02,12,021,03,02,50350,02,04,04,06,02,02,18,2005,01,0,200902,4,01,02,01,01,97,10,12000,TC,50,20,50,25,50,20,50,01,20994.672708,-1,-1,4,854,3.03,2587,28,01,24.6,01,XXXXX,XXXX
20182641,366.12864364,02,1,08,2,2,2,01,53,05,03,SC,45,-1,07,482,03,02,119000,02,04,04,06,02,02,48,2001,01,0,200902,8,01,02,01,01,97,10,3000,TC,50,20,50,25,50,20,50,01,5256.4597297,-1,-1,4,370,3.03,1121,18.6,02,14.2,04,XXXXX,XXXX
20182847,57.803771873,01,2,05,4,2,4,01,52,05,03,NC,37,02,24,009,02,04,2100,02,06,01,02,01,02,-1,2008,01,0,200901,1,01,02,01,01,01,10,-1,TC,300,30,750,1500,750,20,1500,04,15546.101874,-1,03,4,699,3.03,2118,25.7707,01,22.2,01,XXXXX,3120
20182847,57.803771873,03,2,05,4,2,4,01,52,05,03,NC,37,-1,07,482,02,04,145230,02,06,01,02,01,02,-1,1996,99,0,200901,13,99,02,01,01,01,10,-1,TC,300,30,750,1500,750,20,1500,08,-9,-1,-1,4,-9,-9,-9,16.8,06,-9,04,XXXXX,3120
20182959,18.036239078,01,2,-8,2,3,2,01,23,02,01,NY,36,02,12,016,03,03,31553,02,03,01,01,01,02,24,2006,01,0,200804,3,01,02,01,01,01,10,1000,TC,300,5,750,150,300,5,750,01,12301.105887,-1,04,4,627,3.2,2004,23.1101,01,19.6,01,XXXXX,XXXX
20182959,18.036239078,02,2,-8,2,3,2,01,23,02,01,NY,36,-1,12,481,03,03,52000,02,03,01,01,01,02,84,1999,02,0,200804,10,02,02,01,01,01,10,700,TC,300,5,750,150,300,5,750,01,3545.3691148,-1,-1,4,275,3.2,879,18.3,01,12.9,04,XXXXX,XXXX
20182959,18.036239078,03,2,-8,2,3,2,01,23,02,01,NY,36,-1,12,016,03,03,56792,02,03,01,01,01,02,144,1995,99,0,200804,14,99,02,01,01,01,10,1000,TC,300,5,750,150,300,5,750,03,8891.9079791,-1,-1,4,464,3.2,1483,23.3,01,19.2,01,XXXXX,XXXX
20183264,139.68566278,01,2,12,2,2,2,01,72,07,03,TX,48,-8,49,472,02,05,12489,02,02,01,04,01,02,12,2007,02,0,200811,2,02,02,01,01,01,10,12489,S,300,20,1500,750,300,5,1500,01,8177.0570064,-1,-1,4,483,2.9,1400,20.8162,01,16.9,04,26420,3362
20183264,139.68566278,02,2,12,2,2,2,01,72,07,03,TX,48,02,52,402,02,05,33798,02,02,01,04,01,02,48,2004,01,0,200811,5,01,02,01,01,01,10,500,S,300,20,1500,750,300,5,1500,01,2935.5128157,-1,-1,4,200,2.9,579,21.9,01,14.7,03,26420,3362
20183394,192.7192463,01,1,10,1,1,1,01,72,07,03,TX,48,02,37,032,02,05,5300,02,04,01,04,01,02,24,2006,01,0,200805,3,01,02,01,01,03,09,2500,C,3000,50,3000,5000,3000,70,7000,01,3323.401487,-1,-1,4,147,2.9,427,32.5597,01,22.6,01,19100,1922
20183527,534.63952308,01,2,14,2,2,2,01,91,09,04,CA,06,01,49,040,01,05,7139,01,03,01,01,01,02,4,2008,01,2,200805,1,01,02,01,01,03,02,21000,C,3000,20,7000,3000,3000,40,17000,01,20719.005926,-1,-1,4,515,3.31,1703,45.9,01,40.3,01,31100,4472
20183527,534.63952308,02,2,14,2,2,2,01,91,09,04,CA,06,02,12,003,01,05,100000,01,03,01,01,01,02,48,2004,02,2,200805,5,02,02,01,01,03,02,25000,C,3000,20,7000,3000,3000,40,17000,01,18061.616012,-1,-1,4,801,3.31,2650,25.9,01,22.6,01,31100,4472
20184029,210.33149661,01,2,17,2,2,2,01,72,07,03,TX,48,02,23,481,02,05,-1,02,06,01,04,01,02,72,2005,02,1,200902,4,02,02,01,01,01,02,15000,S,1500,60,7000,750,750,40,1500,02,8979.8861509,-1,-1,4,560,2.9,1624,19.5,01,16,04,26420,3362
20184029,210.33149661,02,2,17,2,2,2,01,72,07,03,TX,48,-1,23,431,02,05,-1,02,06,01,04,01,02,180,1993,01,1,200902,16,01,02,01,01,01,02,7500,S,1500,60,7000,750,750,40,1500,02,5456.0294699,-1,-1,4,461,2.9,1337,15.4,01,11.8,03,26420,3362
20184739,1054.7817086,01,4,18,4,5,4,01,11,01,01,NH,33,02,35,047,01,05,39152,01,02,04,06,02,02,4,2005,03,4,200808,4,03,02,01,01,01,02,24000,TC,300,5,300,75,300,5,300,01,18727.455301,-1,-1,4,707,3.01,2127,30.3,01,26.5,01,XXXXX,1122
20184739,1054.7817086,02,4,18,4,5,4,01,11,01,01,NH,33,-1,12,017,01,05,108994,01,02,04,06,02,02,96,2000,01,4,200808,9,01,02,01,01,01,02,16000,TC,300,5,300,75,300,5,300,01,18647.097012,-1,-1,4,817,3.01,2459,26.1,01,22.8,01,XXXXX,1122
20184739,1054.7817086,03,4,18,4,5,4,01,11,01,01,NH,33,02,02,405,01,05,95222,01,02,04,06,02,02,60,2003,02,4,200808,6,02,02,01,01,01,02,12000,TC,300,5,300,75,300,5,300,01,14294.526818,-1,-1,4,746,3.01,2244,22.3,01,19.2,03,XXXXX,1122
20184739,1054.7817086,04,4,18,4,5,4,01,11,01,01,NH,33,-1,02,XXX,01,05,146246,01,02,04,06,02,02,48,1997,04,4,200808,12,04,02,01,01,01,02,7000,TC,300,5,300,75,300,5,300,01,5698.8155108,-1,-1,4,320,3.01,962,23,01,17.8,03,XXXXX,1122
20184739,1054.7817086,05,4,18,4,5,4,01,11,01,01,NH,33,-1,37,706,01,05,19423,01,02,04,06,02,-1,11,1974,04,4,200808,35,04,02,01,01,01,02,2290.9090909,TC,300,5,300,75,300,5,300,07,2290.9090909,-1,-1,4,41,3.06,124,56.5,99,56.5,07,XXXXX,1122
20184869,148.35484266,01,2,13,2,1,2,01,53,05,03,SC,45,02,37,421,03,03,16643,02,01,01,02,01,02,24,2007,01,0,200809,2,01,02,01,01,01,10,12500,S,300,30,750,350,750,20,3000,01,8100.9483921,01,-1,4,454,3.03,1375,21.942,01,17.8,03,XXXXX,XXXX
20184980,8465.3215985,01,2,-7,3,2,2,01,82,08,04,AZ,04,-1,12,017,02,05,81980,02,05,01,04,01,02,120,1997,01,2,200807,12,01,02,01,01,01,06,12000,S,3000,40,7000,750,1500,5,7000,01,11910.480329,-1,-1,4,570,3.15,1796,24.7,01,20.9,01,38060,6200
20184980,8465.3215985,02,2,-7,3,2,2,01,82,08,04,AZ,04,02,12,401,02,05,68662,02,05,01,04,01,02,24,2003,02,2,200807,6,02,02,01,01,01,06,15000,S,3000,40,7000,750,1500,5,7000,01,11049.649994,-1,-1,4,678,3.15,2136,19.4,01,16.3,03,38060,6200
20185017,55.229261331,01,1,-7,1,1,1,01,53,05,03,VA,51,-1,18,003,03,01,64154,02,07,01,01,01,02,108,1999,01,0,200808,10,01,02,01,01,01,01,5000,C,750,30,1500,750,1500,20,3000,01,1345.3250618,-1,-1,4,99,3.04,302,25.8,01,13.5,01,XXXXX,XXXX
20185307,2454.1969785,01,2,17,4,1,2,01,92,09,04,OR,41,02,49,403,02,04,47380,02,01,02,06,01,02,10,2005,02,2,200903,4,02,02,01,01,01,06,12000,C,750,30,1500,750,3000,30,7000,01,18217.938148,-1,-1,4,866,3.13,2706,24.1,01,21,03,38900,6442
20185987,26.000893781,01,2,-7,2,2,2,01,52,05,03,NC,37,02,12,402,02,04,-1,02,02,01,01,01,02,3,2008,02,0,200806,1,02,02,01,01,01,10,12000,S,750,5,3000,150,750,5,1500,02,15270.314136,-1,-1,4,624,3.03,1890,28.4,01,24.5,03,XXXXX,3120
20185987,26.000893781,02,2,-7,2,2,2,01,52,05,03,NC,37,02,59,403,02,04,-1,02,02,01,01,01,02,48,2004,01,0,200806,5,01,02,01,01,01,10,2500,S,750,5,3000,150,750,5,1500,02,17285.505308,-1,04,4,829,3.03,2512,24,01,20.8,03,XXXXX,3120
20186283,2978.8841323,01,1,02,1,1,1,01,94,09,04,WA,53,02,12,017,04,06,1384,02,05,04,06,02,02,5,2008,01,0,200902,1,01,02,01,01,04,01,3309.6,TC,50,30,50,25,50,20,50,01,4807.9707954,-1,-1,4,234,3.18,744,27.3,01,20.5,01,XXXXX,-1
20186340,68.626015528,01,2,-7,2,2,2,01,52,05,03,NC,37,02,20,880,02,04,19369,02,07,04,06,02,02,48,2004,02,0,200808,5,02,02,01,01,01,10,3000,TC,300,20,300,25,300,5,300,01,1167.533689,-1,-1,4,118,3.04,358,18.9,01,9.9,04,XXXXX,3120
20186340,68.626015528,02,2,-7,2,2,2,01,52,05,03,NC,37,-1,37,032,02,04,45027,02,07,04,06,02,02,120,1998,01,0,200808,11,01,02,01,01,01,10,4000,TC,300,20,300,25,300,5,300,01,9991.7059908,-1,-1,4,400,3.03,1212,30,01,25,01,XXXXX,3120
20186500,2793.4981009,01,1,-7,1,2,1,01,11,01,01,MA,25,-1,49,402,01,05,163867,01,04,04,06,02,02,96,2001,01,1,200901,8,01,02,01,01,01,01,25000,TC,300,5,300,75,300,20,750,01,15890.847646,-1,-1,4,608,3.01,1829,30.2,01,26.1,03,XXXXX,1122
20186500,2793.4981009,02,1,-7,1,2,1,01,11,01,01,MA,25,-1,07,043,01,05,102903,01,04,04,06,02,02,120,1999,01,1,200901,10,01,02,01,01,01,01,2000,TC,300,5,300,75,300,20,750,01,2203.6524587,-1,-1,4,127,2.94,374,28.2,01,17.4,01,XXXXX,1122
20186564,482.81034318,01,2,15,2,2,2,01,52,05,03,NC,37,-1,06,441,02,04,75900,02,07,01,03,01,02,108,2000,02,2,200901,9,02,02,01,01,01,02,3000,C,1500,70,3000,1500,1500,50,3000,01,11536.224269,-1,-1,4,614,3.03,1858,22.3,02,18.8,02,16740,1520
20186564,482.81034318,02,2,15,2,2,2,01,52,05,03,NC,37,-1,07,041,02,04,94600,02,07,01,03,01,02,180,1993,01,2,200901,16,01,02,01,01,01,02,7000,C,1500,70,3000,1500,1500,50,3000,01,11155.44921,-1,-1,4,546,3.03,1654,24.3,01,20.4,01,16740,1520
20186685,307.18527651,01,3,14,4,1,2,01,51,05,03,FL,12,02,07,403,01,05,7693,01,01,01,05,01,02,8,2007,01,2,200810,2,01,02,01,01,01,06,6000,U,1500,30,3000,1500,3000,20,7000,01,4877.5777362,-1,-1,4,285,3.06,871,22.7536,01,17.1,03,33100,4992
20186751,251.77243364,01,1,07,2,1,2,01,53,05,03,GA,13,-1,12,016,03,01,35535,02,02,01,01,01,02,96,2001,01,0,200901,8,01,02,01,02,03,10,2500,TC,750,50,1500,750,750,30,1500,01,318.10216302,-1,-1,4,25,3.04,77,23.8,01,12.5,01,XXXXX,XXXX
20186957,814.07862558,01,1,03,4,2,2,01,43,04,02,NE,31,-1,23,431,03,03,-1,02,02,01,03,01,02,36,1997,01,1,200901,12,01,02,02,02,01,04,2500,U,1500,50,7000,750,1500,50,3000,02,7025.9585881,-1,-1,4,553,2.94,1624,15.9,01,12.7,03,XXXXX,XXXX
20186957,814.07862558,02,1,03,4,2,2,01,43,04,02,NE,31,-1,20,421,03,03,-1,02,02,01,03,01,02,24,1995,01,1,200901,14,01,02,02,02,01,04,0,U,1500,50,7000,750,1500,50,3000,02,8693.9675362,-1,-1,4,486,2.94,1427,21.8,01,17.9,03,XXXXX,XXXX
20186984,66.222459093,01,2,-7,4,2,2,01,53,05,03,VA,51,02,37,441,03,01,72067,02,06,01,01,01,02,12,2002,99,2,200808,7,99,02,01,01,01,04,12500,TC,300,20,750,150,300,30,750,03,9841.0722341,-1,-1,4,490,3.03,1482,24.2,01,20.1,02,XXXXX,XXXX
20186984,66.222459093,02,2,-7,4,2,2,01,53,05,03,VA,51,-1,37,032,03,01,118565,02,06,01,01,01,02,60,1997,99,2,200808,12,99,02,01,01,01,04,2500,TC,300,20,750,150,300,30,750,03,4843.0400612,-1,-1,4,219,3.02,663,29.4,01,22.1,01,XXXXX,XXXX
20187383,192.9334842,01,2,10,2,2,2,02,53,05,03,VA,51,02,58,039,03,03,-1,02,06,01,03,01,02,17,2006,01,1,200811,3,01,02,02,01,01,02,10000,S,1500,80,3000,350,750,5,3000,02,14162.902729,-1,-1,4,774,3.03,2346,21.3348,07,18.3,03,40060,XXXX
20187383,192.9334842,02,2,10,2,2,2,02,53,05,03,VA,51,-1,42,034,03,03,-1,02,06,01,03,01,02,24,1990,02,1,200811,19,02,02,02,01,01,02,7500,S,1500,80,3000,350,750,5,3000,03,21247.778527,-1,-1,4,983,3.03,2979,24.6,13,21.6,01,40060,XXXX
20187664,129.53351162,01,1,03,1,6,1,01,33,03,02,IN,18,-1,07,481,03,02,81000,02,02,01,02,01,02,240,1988,01,0,200812,21,01,02,01,01,01,09,4000,TC,750,0,1500,150,750,0,1500,01,2775.9259176,-1,-1,4,269,2.94,791,15.6,01,10.3,04,XXXXX,XXXX
20187664,129.53351162,02,1,03,1,6,1,01,33,03,02,IN,18,-1,20,002,03,02,109000,02,02,01,02,01,02,252,1986,01,0,200812,23,01,02,01,01,01,09,5000,TC,750,0,1500,150,750,0,1500,01,4865.9335578,-1,-1,4,281,2.94,825,23,01,17.3,01,XXXXX,XXXX
20187664,129.53351162,03,1,03,1,6,1,01,33,03,02,IN,18,-1,72,091,03,02,51000,02,02,01,02,01,-1,276,1985,01,0,200812,24,01,02,01,01,01,09,1500,TC,750,0,1500,150,750,0,1500,07,1500,-1,-1,4,27,2.99,79,56.5,99,56.5,07,XXXXX,XXXX
20187664,129.53351162,04,1,03,1,6,1,01,33,03,02,IN,18,-1,76,703,03,02,4000,02,02,01,02,01,-1,372,1974,01,0,200812,35,01,02,01,01,01,09,150,TC,750,0,1500,150,750,0,1500,07,150,-1,-1,4,3,2.99,8,56.5,99,56.5,07,XXXXX,XXXX
20187664,129.53351162,05,1,03,1,6,1,01,33,03,02,IN,18,-1,37,091,03,02,14000,02,02,01,02,01,-1,192,1992,01,0,200812,17,01,02,01,01,01,09,700,TC,750,0,1500,150,750,0,1500,07,700,-1,-1,4,12,2.99,37,56.5,99,56.5,07,XXXXX,XXXX
